URL SURT Directory Filename URLType
https://diffserv.sourceforge.net net,sourceforge,diffserv)/ 200301 /data/lsals/ETD-90K/2003_204276_Electrical-and-Computer-Engineering.pdf annot_urls
https://sourceforge.net/projects/blowfishvhdl net,sourceforge)/projects/blowfishvhdl 200301 /data/lsals/ETD-90K/2003_208219_Electrical-and-Computer-Engineering.pdf annot_urls
https://sourceforge.net/forum/forum.php?forum_id=167171 net,sourceforge)/forum/forum.php?forum_id=167171 200301 /data/lsals/ETD-90K/2003_215514_Computer-Science.pdf text_urls
https://sourceforge.net/projects/dsacss net,sourceforge)/projects/dsacss 200301 /data/lsals/ETD-90K/2003_216926_Aerospace-and-Ocean-Engineering.pdf text_urls
https://tidy.sourceforge.net net,sourceforge,tidy)/ 200301 /data/lsals/ETD-90K/2003_224499_Computer-Science.pdf text_urls
https://netpbm.sourceforge.net net,sourceforge,netpbm)/ 200301 /data/lsals/ETD-90K/2003_226823_Computer-Science.pdf text_urls
https://jester.sourceforge.net net,sourceforge,jester)/ 200301 /data/lsals/ETD-90K/2003_228396_Computer-Science.pdf text_urls
https://sourceforge.net/projects/spf net,sourceforge)/projects/spf 200301 /data/lsals/ETD-90K/2003_228785_Electrical-and-Computer-Engineering.pdf annot_urls
https://orsa.sourceforge.net net,sourceforge,orsa)/ 200301 /data/lsals/ETD-90K/2003_229741_Aerospace-and-Ocean-Engineering.pdf text_urls
https://sourceforge.net/projects/spacecraft net,sourceforge)/projects/spacecraft 200301 /data/lsals/ETD-90K/2003_229741_Aerospace-and-Ocean-Engineering.pdf text_urls
https://sourceforge.net/projects/savi net,sourceforge)/projects/savi 200301 /data/lsals/ETD-90K/2003_229741_Aerospace-and-Ocean-Engineering.pdf text_urls
https://spacecraft.sourceforge.net net,sourceforge,spacecraft)/ 200301 /data/lsals/ETD-90K/2003_229741_Aerospace-and-Ocean-Engineering.pdf text_urls
https://jsbsim.sourceforge.net net,sourceforge,jsbsim)/ 200301 /data/lsals/ETD-90K/2003_250973_Computer-Sciences.pdf text_urls
https://user-mode-linux.sourceforge.net net,sourceforge,user-mode-linux)/ 200301 /data/lsals/ETD-90K/2003_252091_Computer-Sciences.pdf text_urls
https://user-mode-linux.sourceforge.net net,sourceforge,user-mode-linux)/ 200301 /data/lsals/ETD-90K/2003_256648_Computer-Sciences.pdf text_urls
https://linuxtuples.sourceforge.net net,sourceforge,linuxtuples)/ 200301 /data/lsals/ETD-90K/2003_268550_Computer-Science.pdf annot_urls
https://sourceforge.net/projects/qmcbeaver net,sourceforge)/projects/qmcbeaver 200301 /data/lsals/ETD-90K/2003_72903_Chemistry-and-Chemical-Engineering.pdf text_urls
https://qmcbeaver.sourceforge.net net,sourceforge,qmcbeaver)/ 200301 /data/lsals/ETD-90K/2003_72903_Chemistry-and-Chemical-Engineering.pdf text_urls
https://edmonds-alg.sourceforge.net net,sourceforge,edmonds-alg)/ 201101 /data/lsals/ETD-90K/2011_207484_Electrical-and-Computer-Engineering.pdf text_urls
https://mpip.sourceforge.net net,sourceforge,mpip)/ 201101 /data/lsals/ETD-90K/2011_207735_Computer-Science.pdf text_urls
https://plotdigitizer.sourceforge.net net,sourceforge,plotdigitizer)/ 201101 /data/lsals/ETD-90K/2011_210654_Mechanical-Engineering.pdf text_urls
https://meshlab.sourceforge.net net,sourceforge,meshlab)/ 201101 /data/lsals/ETD-90K/2011_216337_Electrical-and-Computer-Engineering.pdf annot_urls
https://geostarslib.sourceforge.net net,sourceforge,geostarslib)/ 201101 /data/lsals/ETD-90K/2011_216337_Electrical-and-Computer-Engineering.pdf annot_urls
https://sesc.sourceforge.net net,sourceforge,sesc)/ 201101 /data/lsals/ETD-90K/2011_219311_Electrical-and-Computer-Engineering.pdf text_urls
https://oscill8.sourceforge.net net,sourceforge,oscill8)/ 201101 /data/lsals/ETD-90K/2011_221550_Computer-Science.pdf text_urls
https://perfmon2.sourceforge.net net,sourceforge,perfmon2)/ 201101 /data/lsals/ETD-90K/2011_224177_Computer-Science.pdf text_urls
https://flex.sourceforge.net net,sourceforge,flex)/ 201101 /data/lsals/ETD-90K/2011_229002_Electrical-and-Computer-Engineering.pdf text_urls
https://openbabel.sourceforge.net net,sourceforge,openbabel)/ 201101 /data/lsals/ETD-90K/2011_241368_Biomedical-Engineering.pdf annot_urls
https://tipc.sourceforge.net/doc/draft-spec-tipc-07.txt net,sourceforge,tipc)/doc/draft-spec-tipc-07.txt 201101 /data/lsals/ETD-90K/2011_242816_Electrical-and-Computer-Engineering.pdf annot_urls
https://linx.sourceforge.net/linxdoc/doc/book-linx-protocols.pdf net,sourceforge,linx)/linxdoc/doc/book-linx-protocols.pdf 201101 /data/lsals/ETD-90K/2011_242816_Electrical-and-Computer-Engineering.pdf annot_urls
https://junit.sourceforge.net net,sourceforge,junit)/ 201101 /data/lsals/ETD-90K/2011_249978_Electrical-and-Computer-Engineering.pdf text_urls
https://jena.sourceforge.net net,sourceforge,jena)/ 201101 /data/lsals/ETD-90K/2011_258688_Computer-Sciences.pdf text_urls
https://sourceforge.net/projects/geneontology net,sourceforge)/projects/geneontology 201101 /data/lsals/ETD-90K/2011_258688_Computer-Sciences.pdf text_urls
https://freemind.sourceforge.net/wiki/index.php/main_page net,sourceforge,freemind)/wiki/index.php/main_page 201101 /data/lsals/ETD-90K/2011_258769_Curriculum-and-Instruction.pdf text_urls
https://cloc.sourceforge.net net,sourceforge,cloc)/ 201101 /data/lsals/ETD-90K/2011_258893_Electrical-and-Computer-Engineering.pdf annot_urls
https://sourceforge.net/projects/iperf net,sourceforge)/projects/iperf 201101 /data/lsals/ETD-90K/2011_258906_Electrical-and-Computer-Engineering.pdf annot_urls
https://cimg.sourceforge.net net,sourceforge,cimg)/ 201101 /data/lsals/ETD-90K/2011_258977_Mechanical-Engineering.pdf text_urls
https://lpsolve.sourceforge.net net,sourceforge,lpsolve)/ 201101 /data/lsals/ETD-90K/2011_259252_Computer-Sciences.pdf text_urls
https://www.audacity.sourceforge.net net,sourceforge,audacity)/ 201101 /data/lsals/ETD-90K/2011_259258_Music.pdf text_urls
https://cccc.sourceforge.net net,sourceforge,cccc)/ 201101 /data/lsals/ETD-90K/2011_259356_Electrical-and-Computer-Engineering.pdf text_urls
https://sourceforge.net/projects/wikiprep net,sourceforge)/projects/wikiprep 201101 /data/lsals/ETD-90K/2011_259402_Linguistics.pdf text_urls
https://jena.sourceforge.net net,sourceforge,jena)/ 201101 /data/lsals/ETD-90K/2011_259426_Electrical-and-Computer-Engineering.pdf text_urls
https://buddy.sourceforge.net net,sourceforge,buddy)/ 201101 /data/lsals/ETD-90K/2011_259704_Computer-Sciences.pdf text_urls
https://mixim.sourceforge.net net,sourceforge,mixim)/ 201101 /data/lsals/ETD-90K/2011_259990_Electrical-and-Computer-Engineering.pdf text_urls
https://sourceforge.net/projects/iperf net,sourceforge)/projects/iperf 201101 /data/lsals/ETD-90K/2011_260034_Computer-Sciences.pdf text_urls
https://javapathfinder.sourceforge.net net,sourceforge,javapathfinder)/ 201101 /data/lsals/ETD-90K/2011_40630_Computing.pdf annot_urls
https://htmlparser.sourceforge.net net,sourceforge,htmlparser)/ 201101 /data/lsals/ETD-90K/2011_40630_Computing.pdf annot_urls
https://sourceforge.net net,sourceforge)/ 201101 /data/lsals/ETD-90K/2011_40643_Computer-Science.pdf text_urls
https://einspline.sourceforge.net net,sourceforge,einspline)/ 201101 /data/lsals/ETD-90K/2011_433105_Physics.pdf text_urls
https://sesc.sourceforge.net net,sourceforge,sesc)/ 201101 /data/lsals/ETD-90K/2011_434011_Computer-Science.pdf text_urls
https://iperf.sourceforge.net net,sourceforge,iperf)/ 201101 /data/lsals/ETD-90K/2011_434287_Computer-Science.pdf text_urls
https://nescc.sourceforge.net/papers/nesc-ref.pdf net,sourceforge,nescc)/papers/nesc-ref.pdf 201101 /data/lsals/ETD-90K/2011_434725_Civil-&-Environmental-Eng.pdf text_urls
https://sourceforge.net/projects/lpsolve net,sourceforge)/projects/lpsolve 201101 /data/lsals/ETD-90K/2011_435957_Electrical-&-Computer-Eng.pdf text_urls
https://sourceforge.net/apps/trac/fable/wiki/grainspotter net,sourceforge)/apps/trac/fable/wiki/grainspotter 201101 /data/lsals/ETD-90K/2011_436196_Mechanical-Sci-&-Engineering.pdf annot_urls
https://sesc.sourceforge.net net,sourceforge,sesc)/ 201101 /data/lsals/ETD-90K/2011_436353_Electrical-&-Computer-Eng.pdf text_urls
https://wala.sourceforge.net/wiki/index.php net,sourceforge,wala)/wiki/index.php 201101 /data/lsals/ETD-90K/2011_438857_Computer-Science.pdf text_urls
https://opengts.sourceforge.net net,sourceforge,opengts)/ 201101 /data/lsals/ETD-90K/2011_439292_Civil-&-Environmental-Eng.pdf text_urls
https://sourceforge.net/apps/trac/symbtelm net,sourceforge)/apps/trac/symbtelm 201101 /data/lsals/ETD-90K/2011_440567_Computer-Science.pdf text_urls
https://sourceforge.net/projects/opencvlibrary net,sourceforge)/projects/opencvlibrary 201101 /data/lsals/ETD-90K/2011_441067_Computer-Science.pdf text_urls
https://hol.sourceforge.net net,sourceforge,hol)/ 201101 /data/lsals/ETD-90K/2011_445143_Computer-Science.pdf text_urls
https://inguma.wiki.sourceforge.net/ftpfuzz net,sourceforge,wiki,inguma)/ftpfuzz 201101 /data/lsals/ETD-90K/2011_446224_Computer-Science.pdf text_urls
https://antiparser.sourceforge.net net,sourceforge,antiparser)/ 201101 /data/lsals/ETD-90K/2011_446224_Computer-Science.pdf text_urls
https://ipsec-tools.sourceforge.net net,sourceforge,ipsec-tools)/ 201101 /data/lsals/ETD-90K/2011_446548_Computer-Science.pdf text_urls
https://digitizer.sourceforge.net net,sourceforge,digitizer)/ 201101 /data/lsals/ETD-90K/2011_49298_Aerospace-Engineering.pdf text_urls
https://sourceforge.net/apps/mediawiki/electricdss/index.php?title=main_page net,sourceforge)/apps/mediawiki/electricdss/index.php?title=main_page 201101 /data/lsals/ETD-90K/2011_49330_Electrical-and-Computer-Engineering.pdf annot_urls
https://sourceforge.net/projects/cellbuzz net,sourceforge)/projects/cellbuzz 201101 /data/lsals/ETD-90K/2011_49349_Electrical-and-Computer-Engineering.pdf text_urls
https://codonw.sourceforge.net net,sourceforge,codonw)/ 201101 /data/lsals/ETD-90K/2011_49477_Biology.pdf text_urls
https://sourceforge.net/projects/oglsc net,sourceforge)/projects/oglsc 201101 /data/lsals/ETD-90K/2011_49479_Electrical-and-Computer-Engineering.pdf text_urls
https://oprofile.sourceforge.net/doc/index.html net,sourceforge,oprofile)/doc/index.html 201101 /data/lsals/ETD-90K/2011_49507_Computing.pdf annot_urls
https://sesc.sourceforge.net net,sourceforge,sesc)/ 201101 /data/lsals/ETD-90K/2011_49522_Computing.pdf text_urls
https://thot.sourceforge.net net,sourceforge,thot)/ 201101 /data/lsals/ETD-90K/2011_49644_Electrical-and-Computer-Engineering.pdf text_urls
https://exp-engine.sourceforge.net net,sourceforge,exp-engine)/ 201101 /data/lsals/ETD-90K/2011_49752_Civil-and-Environmental-Engineering.pdf text_urls
https://pyzor.sourceforge.net net,sourceforge,pyzor)/ 201101 /data/lsals/ETD-90K/2011_49823_Computing.pdf text_urls
https://razor.sourceforge.net net,sourceforge,razor)/ 201101 /data/lsals/ETD-90K/2011_49823_Computing.pdf text_urls
https://iometer.sourceforge.net net,sourceforge,iometer)/ 201101 /data/lsals/ETD-90K/2011_49832_Computing.pdf text_urls
