ProjectName PublicationURI SURT
a2rms http://a2rms.sourceforge.net/ net,sourceforge,a2rms)/
abbot http://abbot.sourceforge.net/doc/overview.shtml net,sourceforge,abbot)/doc/overview.shtml
abc-sysbio http://abc-sysbio.sourceforge.net net,sourceforge,abc-sysbio)/
abc http://abc.sourceforge.net/abcmidi/original net,sourceforge,abc)/abcmidi/original
abc http://abc.sourceforge.net/nmd/ net,sourceforge,abc)/nmd
abmapper http://abmapper.sourceforge.net/ net,sourceforge,abmapper)/
adtoolkit http://adtoolkit.sourceforge.net/adintro.pdf net,sourceforge,adtoolkit)/adintro.pdf
advancemame http://advancemame.sourceforge.net/ net,sourceforge,advancemame)/
afner http://afner.sourceforge.net/afner.html net,sourceforge,afner)/afner.html
afp http://afp.sourceforge.net net,sourceforge,afp)/
afp http://afp.sourceforge.net/ net,sourceforge,afp)/
afp http://afp.sourceforge.net/entries/dijkstra_shortes net,sourceforge,afp)/entries/dijkstra_shortes
afp http://afp.sourceforge.net/entries/encodability_process_calculi.shtml net,sourceforge,afp)/entries/encodability_process_calculi.shtml
afp http://afp.sourceforge.net/entries/gauss-jordan-eli net,sourceforge,afp)/entries/gauss-jordan-eli
afp http://afp.sourceforge.net/entries/max-card-matchin net,sourceforge,afp)/entries/max-card-matchin
afp http://afp.sourceforge.net/entries/pgcl.shtml net,sourceforge,afp)/entries/pgcl.shtml
afp http://afp.sourceforge.net/entries/rank_nullity_the net,sourceforge,afp)/entries/rank_nullity_the
aglets http://aglets.sourceforge.net/ net,sourceforge,aglets)/
aimlbot http://aimlbot.sourceforge.net net,sourceforge,aimlbot)/
ajhotdraw http://ajhotdraw.sourceforge.net/ net,sourceforge,ajhotdraw)/
amide http://amide.sourceforge.net/ net,sourceforge,amide)/
amino-cbbs http://amino-cbbs.sourceforge.net net,sourceforge,amino-cbbs)/
amino-cbbs http://amino-cbbs.sourceforge.net/ net,sourceforge,amino-cbbs)/
ammoria http://ammoria.sourceforge.net/ net,sourceforge,ammoria)/
amroc http://amroc.sourceforge.net net,sourceforge,amroc)/
amroc http://amroc.sourceforge.net/ net,sourceforge,amroc)/
amroc http://amroc.sourceforge.net/examples/euler/3d/ net,sourceforge,amroc)/examples/euler/3d
amroc http://amroc.sourceforge.net/index.htm net,sourceforge,amroc)/index.htm
amtoolbox http://amtoolbox.sourceforge.net/ net,sourceforge,amtoolbox)/
amtoolbox http://amtoolbox.sourceforge.net/amt-0.10.0/doc/models/may2011.php net,sourceforge,amtoolbox)/amt-0.10.0/doc/models/may2011.php
amunhoney http://amunhoney.sourceforge.net/ net,sourceforge,amunhoney)/
anc http://anc.sourceforge.net/wiki/index.php/allosteric_network_compiler net,sourceforge,anc)/wiki/index.php/allosteric_network_compiler
anc http://anc.sourceforge.net/wiki/index.php/main_page net,sourceforge,anc)/wiki/index.php/main_page
anji http://anji.sourceforge.net/ net,sourceforge,anji)/
antenna http://antenna.sourceforge.net/wtkpreprocess.php net,sourceforge,antenna)/wtkpreprocess.php
antiparser http://antiparser.sourceforge.net/ net,sourceforge,antiparser)/
aodvuu http://aodvuu.sourceforge.net net,sourceforge,aodvuu)/
aodvuu http://aodvuu.sourceforge.net/ net,sourceforge,aodvuu)/
aoflagger http://aoflagger.sourceforge.net/doc/api/ net,sourceforge,aoflagger)/doc/api
apapl http://apapl.sourceforge.net/ net,sourceforge,apapl)/
aparat http://aparat.sourceforge.net/ net,sourceforge,aparat)/
aparat http://aparat.sourceforge.net/index.php/main net,sourceforge,aparat)/index.php/main
apbs http://apbs.sourceforge.net/ net,sourceforge,apbs)/
apemost http://apemost.sourceforge.net/ net,sourceforge,apemost)/
aplpy http://aplpy.sourceforge.net net,sourceforge,aplpy)/
apttools http://apttools.sourceforge.net net,sourceforge,apttools)/
apttools http://apttools.sourceforge.net/ net,sourceforge,apttools)/
arbaro http://arbaro.sourceforge.net/ net,sourceforge,arbaro)/
archive-access http://archive-access.sourceforge.net/warc/warc_file_format-0.9.html net,sourceforge,archive-access)/warc/warc_file_format-0.9.html
arlogo http://arlogo.sourceforge.net/ net,sourceforge,arlogo)/
arma http://arma.sourceforge.net net,sourceforge,arma)/
arma http://arma.sourceforge.net/ net,sourceforge,arma)/
arma http://arma.sourceforge.net/armadillo net,sourceforge,arma)/armadillo
arma http://arma.sourceforge.net/armadillo_nicta_2010.pdf net,sourceforge,arma)/armadillo_nicta_2010.pdf
arma http://arma.sourceforge.net/background net,sourceforge,arma)/background
arma http://arma.sourceforge.net/chokepoint/ net,sourceforge,arma)/chokepoint
arma http://arma.sourceforge.net/docs.html net,sourceforge,arma)/docs.html
arma http://arma.sourceforge.net/docs.html#spmat net,sourceforge,arma)/docs.html
arma http://arma.sourceforge.net/foreground/ net,sourceforge,arma)/foreground
arma http://arma.sourceforge.net/shadows/ net,sourceforge,arma)/shadows
arma http://arma.sourceforge.net/subspacetracker/ net,sourceforge,arma)/subspacetracker
armpit http://armpit.sourceforge.net/ net,sourceforge,armpit)/
ascape http://ascape.sourceforge.net/ net,sourceforge,ascape)/
asmeta http://asmeta.sourceforge.net net,sourceforge,asmeta)/
asmeta http://asmeta.sourceforge.net/ net,sourceforge,asmeta)/
aspell http://aspell.sourceforge.net/ net,sourceforge,aspell)/
astl http://astl.sourceforge.net net,sourceforge,astl)/
astyle http://astyle.sourceforge.net/ net,sourceforge,astyle)/
asymptote http://asymptote.sourceforge.net net,sourceforge,asymptote)/
asymptote http://asymptote.sourceforge.net/ net,sourceforge,asymptote)/
