URLCount,ecdf
1.0,23.449999999999996
1.0,23.451999999999998
1.0,23.453999999999997
1.0,23.455999999999996
1.0,23.458
1.0,23.459999999999997
1.0,23.461999999999996
1.0,23.463999999999995
1.0,23.465999999999998
1.0,23.467999999999996
1.0,23.469999999999995
1.0,23.471999999999998
1.0,23.473999999999997
1.0,23.475999999999996
1.0,23.477999999999994
1.0,23.479999999999997
1.0,23.481999999999996
1.0,23.483999999999998
1.0,23.485999999999997
1.0,23.488
1.0,23.49
1.0,23.491999999999997
1.0,23.494
1.0,23.496
1.0,23.497999999999998
1.0,23.499999999999996
1.0,23.502
1.0,23.503999999999998
1.0,23.505999999999997
1.0,23.508
1.0,23.509999999999998
1.0,23.511999999999997
1.0,23.513999999999996
1.0,23.516
1.0,23.517999999999997
1.0,23.519999999999996
1.0,23.522
1.0,23.523999999999997
1.0,23.525999999999996
1.0,23.527999999999995
1.0,23.529999999999998
1.0,23.531999999999996
1.0,23.533999999999995
1.0,23.535999999999994
1.0,23.537999999999997
1.0,23.539999999999996
1.0,23.541999999999994
1.0,23.543999999999997
1.0,23.545999999999996
1.0,23.548
1.0,23.549999999999997
1.0,23.552
1.0,23.554
1.0,23.555999999999997
1.0,23.558
1.0,23.56
1.0,23.561999999999998
1.0,23.563999999999997
1.0,23.566
1.0,23.567999999999998
1.0,23.569999999999997
1.0,23.572
1.0,23.573999999999998
1.0,23.575999999999997
1.0,23.577999999999996
1.0,23.58
1.0,23.581999999999997
1.0,23.583999999999996
1.0,23.585999999999995
1.0,23.587999999999997
1.0,23.589999999999996
1.0,23.591999999999995
1.0,23.593999999999998
1.0,23.595999999999997
1.0,23.597999999999995
1.0,23.599999999999994
1.0,23.601999999999997
1.0,23.603999999999996
1.0,23.605999999999998
1.0,23.607999999999997
1.0,23.61
1.0,23.612
1.0,23.613999999999997
1.0,23.616
1.0,23.618
1.0,23.619999999999997
1.0,23.621999999999996
1.0,23.624
1.0,23.625999999999998
1.0,23.627999999999997
1.0,23.63
1.0,23.631999999999998
1.0,23.633999999999997
1.0,23.635999999999996
1.0,23.637999999999998
1.0,23.639999999999997
1.0,23.641999999999996
1.0,23.644
1.0,23.645999999999997
1.0,23.647999999999996
1.0,23.649999999999995
1.0,23.651999999999997
1.0,23.653999999999996
1.0,23.655999999999995
1.0,23.657999999999998
1.0,23.659999999999997
1.0,23.661999999999995
1.0,23.663999999999994
1.0,23.665999999999997
1.0,23.667999999999996
1.0,23.669999999999998
1.0,23.671999999999997
1.0,23.674
1.0,23.676
1.0,23.677999999999997
1.0,23.68
1.0,23.682
1.0,23.683999999999997
1.0,23.685999999999996
1.0,23.688
1.0,23.689999999999998
1.0,23.691999999999997
1.0,23.694
1.0,23.695999999999998
1.0,23.697999999999997
1.0,23.699999999999996
1.0,23.701999999999998
1.0,23.703999999999997
1.0,23.705999999999996
1.0,23.708
1.0,23.709999999999997
1.0,23.711999999999996
1.0,23.713999999999995
1.0,23.715999999999998
1.0,23.717999999999996
1.0,23.719999999999995
1.0,23.721999999999994
1.0,23.723999999999997
1.0,23.725999999999996
1.0,23.727999999999998
1.0,23.729999999999997
1.0,23.732
1.0,23.733999999999998
1.0,23.735999999999997
1.0,23.738
1.0,23.74
1.0,23.741999999999997
1.0,23.744
1.0,23.746
1.0,23.747999999999998
1.0,23.749999999999996
1.0,23.752
1.0,23.753999999999998
1.0,23.755999999999997
1.0,23.757999999999996
1.0,23.759999999999998
1.0,23.761999999999997
1.0,23.763999999999996
1.0,23.766
1.0,23.767999999999997
1.0,23.769999999999996
1.0,23.771999999999995
1.0,23.773999999999997
1.0,23.775999999999996
1.0,23.777999999999995
1.0,23.779999999999998
1.0,23.781999999999996
1.0,23.783999999999995
1.0,23.785999999999994
1.0,23.787999999999997
1.0,23.789999999999996
1.0,23.791999999999998
1.0,23.793999999999997
1.0,23.796
1.0,23.798
1.0,23.799999999999997
1.0,23.802
1.0,23.804
1.0,23.805999999999997
1.0,23.807999999999996
1.0,23.81
1.0,23.811999999999998
1.0,23.813999999999997
1.0,23.816
1.0,23.817999999999998
1.0,23.819999999999997
1.0,23.821999999999996
1.0,23.823999999999998
1.0,23.825999999999997
1.0,23.827999999999996
1.0,23.83
1.0,23.831999999999997
1.0,23.833999999999996
1.0,23.835999999999995
1.0,23.837999999999997
1.0,23.839999999999996
1.0,23.841999999999995
1.0,23.843999999999994
1.0,23.845999999999997
1.0,23.847999999999995
1.0,23.849999999999998
1.0,23.851999999999997
1.0,23.854
1.0,23.855999999999998
1.0,23.857999999999997
1.0,23.86
1.0,23.862
1.0,23.863999999999997
1.0,23.866
1.0,23.868
1.0,23.869999999999997
1.0,23.871999999999996
1.0,23.874
1.0,23.875999999999998
1.0,23.877999999999997
1.0,23.88
1.0,23.881999999999998
1.0,23.883999999999997
1.0,23.885999999999996
1.0,23.887999999999998
1.0,23.889999999999997
1.0,23.891999999999996
1.0,23.893999999999995
1.0,23.895999999999997
1.0,23.897999999999996
1.0,23.899999999999995
1.0,23.901999999999997
1.0,23.903999999999996
1.0,23.905999999999995
1.0,23.907999999999994
1.0,23.909999999999997
1.0,23.911999999999995
1.0,23.913999999999998
1.0,23.915999999999997
1.0,23.918
1.0,23.919999999999998
1.0,23.921999999999997
1.0,23.924
1.0,23.926
1.0,23.927999999999997
1.0,23.93
1.0,23.932
1.0,23.933999999999997
1.0,23.935999999999996
1.0,23.938
1.0,23.939999999999998
1.0,23.941999999999997
1.0,23.943999999999996
1.0,23.945999999999998
1.0,23.947999999999997
1.0,23.949999999999996
1.0,23.951999999999998
1.0,23.953999999999997
1.0,23.955999999999996
1.0,23.957999999999995
1.0,23.959999999999997
1.0,23.961999999999996
1.0,23.963999999999995
1.0,23.965999999999998
1.0,23.967999999999996
1.0,23.969999999999995
1.0,23.971999999999998
1.0,23.973999999999997
1.0,23.976
1.0,23.977999999999998
1.0,23.979999999999997
1.0,23.982
1.0,23.983999999999998
1.0,23.985999999999997
1.0,23.988
1.0,23.99
1.0,23.991999999999997
1.0,23.993999999999996
1.0,23.996
1.0,23.997999999999998
1.0,23.999999999999996
1.0,24.002
1.0,24.003999999999998
1.0,24.005999999999997
1.0,24.007999999999996
1.0,24.009999999999998
1.0,24.011999999999997
1.0,24.013999999999996
1.0,24.016
1.0,24.017999999999997
1.0,24.019999999999996
1.0,24.021999999999995
1.0,24.023999999999997
1.0,24.025999999999996
1.0,24.027999999999995
1.0,24.029999999999994
1.0,24.031999999999996
1.0,24.033999999999995
1.0,24.035999999999998
1.0,24.037999999999997
1.0,24.04
1.0,24.041999999999998
1.0,24.043999999999997
1.0,24.046
1.0,24.048
1.0,24.049999999999997
1.0,24.052
1.0,24.054
1.0,24.055999999999997
1.0,24.057999999999996
1.0,24.06
1.0,24.061999999999998
1.0,24.063999999999997
1.0,24.065999999999995
1.0,24.067999999999998
1.0,24.069999999999997
1.0,24.071999999999996
1.0,24.073999999999998
1.0,24.075999999999997
1.0,24.077999999999996
1.0,24.079999999999995
1.0,24.081999999999997
1.0,24.083999999999996
1.0,24.085999999999995
1.0,24.087999999999997
1.0,24.089999999999996
1.0,24.091999999999995
1.0,24.093999999999998
1.0,24.095999999999997
1.0,24.098
1.0,24.099999999999998
1.0,24.101999999999997
1.0,24.104
1.0,24.105999999999998
1.0,24.107999999999997
1.0,24.11
1.0,24.112
1.0,24.113999999999997
1.0,24.115999999999996
1.0,24.118
1.0,24.119999999999997
1.0,24.121999999999996
1.0,24.124
1.0,24.125999999999998
1.0,24.127999999999997
1.0,24.129999999999995
1.0,24.131999999999998
1.0,24.133999999999997
1.0,24.135999999999996
1.0,24.137999999999998
1.0,24.139999999999997
1.0,24.141999999999996
1.0,24.143999999999995
1.0,24.145999999999997
1.0,24.147999999999996
1.0,24.149999999999995
1.0,24.151999999999997
1.0,24.153999999999996
1.0,24.155999999999995
1.0,24.157999999999998
1.0,24.159999999999997
1.0,24.162
1.0,24.163999999999998
1.0,24.165999999999997
1.0,24.168
1.0,24.169999999999998
1.0,24.171999999999997
1.0,24.174
1.0,24.176
1.0,24.177999999999997
1.0,24.179999999999996
1.0,24.182
1.0,24.183999999999997
1.0,24.185999999999996
1.0,24.188
1.0,24.189999999999998
1.0,24.191999999999997
1.0,24.193999999999996
1.0,24.195999999999998
1.0,24.197999999999997
1.0,24.199999999999996
1.0,24.201999999999995
1.0,24.203999999999997
1.0,24.205999999999996
1.0,24.207999999999995
1.0,24.209999999999997
1.0,24.211999999999996
1.0,24.213999999999995
1.0,24.215999999999998
1.0,24.217999999999996
1.0,24.22
1.0,24.221999999999998
1.0,24.223999999999997
1.0,24.226
1.0,24.227999999999998
1.0,24.229999999999997
1.0,24.232
1.0,24.233999999999998
1.0,24.235999999999997
1.0,24.238
1.0,24.24
1.0,24.241999999999997
1.0,24.243999999999996
1.0,24.246
1.0,24.247999999999998
1.0,24.249999999999996
1.0,24.251999999999995
1.0,24.253999999999998
1.0,24.255999999999997
1.0,24.257999999999996
1.0,24.259999999999998
1.0,24.261999999999997
1.0,24.263999999999996
1.0,24.265999999999995
1.0,24.267999999999997
1.0,24.269999999999996
1.0,24.271999999999995
1.0,24.273999999999997
1.0,24.275999999999996
1.0,24.277999999999995
1.0,24.279999999999998
1.0,24.281999999999996
1.0,24.284
1.0,24.285999999999998
1.0,24.287999999999997
1.0,24.29
1.0,24.291999999999998
1.0,24.293999999999997
1.0,24.296
1.0,24.298
1.0,24.299999999999997
1.0,24.301999999999996
1.0,24.304
1.0,24.305999999999997
1.0,24.307999999999996
1.0,24.31
1.0,24.311999999999998
1.0,24.313999999999997
1.0,24.315999999999995
1.0,24.317999999999998
1.0,24.319999999999997
1.0,24.321999999999996
1.0,24.323999999999998
1.0,24.325999999999997
1.0,24.327999999999996
1.0,24.329999999999995
1.0,24.331999999999997
1.0,24.333999999999996
1.0,24.335999999999995
1.0,24.337999999999997
1.0,24.339999999999996
1.0,24.342
1.0,24.343999999999998
1.0,24.345999999999997
1.0,24.348
1.0,24.349999999999998
1.0,24.351999999999997
1.0,24.354
1.0,24.355999999999998
1.0,24.357999999999997
1.0,24.36
1.0,24.362
1.0,24.363999999999997
1.0,24.365999999999996
1.0,24.368
1.0,24.369999999999997
1.0,24.371999999999996
1.0,24.374
1.0,24.375999999999998
1.0,24.377999999999997
1.0,24.379999999999995
1.0,24.381999999999998
1.0,24.383999999999997
1.0,24.385999999999996
1.0,24.387999999999995
1.0,24.389999999999997
1.0,24.391999999999996
1.0,24.393999999999995
1.0,24.395999999999997
1.0,24.397999999999996
1.0,24.399999999999995
1.0,24.401999999999997
1.0,24.403999999999996
1.0,24.406
1.0,24.407999999999998
1.0,24.409999999999997
1.0,24.412
1.0,24.413999999999998
1.0,24.415999999999997
1.0,24.418
1.0,24.419999999999998
1.0,24.421999999999997
1.0,24.423999999999996
1.0,24.426
1.0,24.427999999999997
1.0,24.429999999999996
1.0,24.432
1.0,24.433999999999997
1.0,24.435999999999996
1.0,24.437999999999995
1.0,24.439999999999998
1.0,24.441999999999997
1.0,24.443999999999996
1.0,24.445999999999998
1.0,24.447999999999997
1.0,24.449999999999996
1.0,24.451999999999995
1.0,24.453999999999997
1.0,24.455999999999996
1.0,24.457999999999995
1.0,24.459999999999997
1.0,24.461999999999996
1.0,24.464
1.0,24.465999999999998
1.0,24.467999999999996
1.0,24.47
1.0,24.471999999999998
1.0,24.473999999999997
1.0,24.476
1.0,24.477999999999998
1.0,24.479999999999997
1.0,24.482
1.0,24.483999999999998
1.0,24.485999999999997
1.0,24.487999999999996
1.0,24.49
1.0,24.491999999999997
1.0,24.493999999999996
1.0,24.496
1.0,24.497999999999998
1.0,24.499999999999996
1.0,24.501999999999995
1.0,24.503999999999998
1.0,24.505999999999997
1.0,24.507999999999996
1.0,24.509999999999998
1.0,24.511999999999997
1.0,24.513999999999996
1.0,24.515999999999995
1.0,24.517999999999997
1.0,24.519999999999996
1.0,24.521999999999995
1.0,24.523999999999997
1.0,24.525999999999996
1.0,24.528
1.0,24.529999999999998
1.0,24.531999999999996
1.0,24.534
1.0,24.535999999999998
1.0,24.537999999999997
1.0,24.54
1.0,24.541999999999998
1.0,24.543999999999997
1.0,24.546
1.0,24.548
1.0,24.549999999999997
1.0,24.551999999999996
1.0,24.554
1.0,24.555999999999997
1.0,24.557999999999996
1.0,24.559999999999995
1.0,24.561999999999998
1.0,24.563999999999997
1.0,24.565999999999995
1.0,24.567999999999998
1.0,24.569999999999997
1.0,24.571999999999996
1.0,24.573999999999995
1.0,24.575999999999997
1.0,24.577999999999996
1.0,24.579999999999995
1.0,24.581999999999997
1.0,24.583999999999996
1.0,24.586
1.0,24.587999999999997
1.0,24.589999999999996
1.0,24.592
1.0,24.593999999999998
1.0,24.596
1.0,24.598
1.0,24.599999999999998
1.0,24.601999999999997
1.0,24.604
1.0,24.605999999999998
1.0,24.607999999999997
1.0,24.609999999999996
1.0,24.612
1.0,24.613999999999997
1.0,24.615999999999996
1.0,24.618
1.0,24.619999999999997
1.0,24.621999999999996
1.0,24.623999999999995
1.0,24.625999999999998
1.0,24.627999999999997
1.0,24.629999999999995
1.0,24.631999999999998
1.0,24.633999999999997
1.0,24.635999999999996
1.0,24.637999999999995
1.0,24.639999999999997
1.0,24.641999999999996
1.0,24.643999999999995
1.0,24.645999999999997
1.0,24.647999999999996
1.0,24.65
1.0,24.651999999999997
1.0,24.653999999999996
1.0,24.656
1.0,24.657999999999998
1.0,24.659999999999997
1.0,24.662
1.0,24.663999999999998
1.0,24.665999999999997
1.0,24.668
1.0,24.669999999999998
1.0,24.671999999999997
1.0,24.673999999999996
1.0,24.676
1.0,24.677999999999997
1.0,24.679999999999996
1.0,24.682
1.0,24.683999999999997
1.0,24.685999999999996
1.0,24.687999999999995
1.0,24.689999999999998
1.0,24.691999999999997
1.0,24.693999999999996
1.0,24.695999999999994
1.0,24.697999999999997
1.0,24.699999999999996
1.0,24.701999999999995
1.0,24.703999999999997
1.0,24.705999999999996
1.0,24.708
1.0,24.709999999999997
1.0,24.711999999999996
1.0,24.714
1.0,24.715999999999998
1.0,24.718
1.0,24.72
1.0,24.721999999999998
1.0,24.723999999999997
1.0,24.726
1.0,24.727999999999998
1.0,24.729999999999997
1.0,24.732
1.0,24.733999999999998
1.0,24.735999999999997
1.0,24.737999999999996
1.0,24.74
1.0,24.741999999999997
1.0,24.743999999999996
1.0,24.745999999999995
1.0,24.747999999999998
1.0,24.749999999999996
1.0,24.751999999999995
1.0,24.753999999999998
1.0,24.755999999999997
1.0,24.757999999999996
1.0,24.759999999999994
1.0,24.761999999999997
1.0,24.763999999999996
1.0,24.765999999999995
1.0,24.767999999999997
1.0,24.769999999999996
1.0,24.772
1.0,24.773999999999997
1.0,24.775999999999996
1.0,24.778
1.0,24.779999999999998
1.0,24.781999999999996
1.0,24.784
1.0,24.785999999999998
1.0,24.787999999999997
1.0,24.79
1.0,24.791999999999998
1.0,24.793999999999997
1.0,24.795999999999996
1.0,24.798
1.0,24.799999999999997
1.0,24.801999999999996
1.0,24.804
1.0,24.805999999999997
1.0,24.807999999999996
1.0,24.809999999999995
1.0,24.811999999999998
1.0,24.813999999999997
1.0,24.815999999999995
1.0,24.817999999999998
1.0,24.819999999999997
1.0,24.821999999999996
1.0,24.823999999999995
1.0,24.825999999999997
1.0,24.827999999999996
1.0,24.83
1.0,24.831999999999997
1.0,24.833999999999996
1.0,24.836
1.0,24.837999999999997
1.0,24.84
1.0,24.842
1.0,24.843999999999998
1.0,24.845999999999997
1.0,24.848
1.0,24.849999999999998
1.0,24.851999999999997
1.0,24.854
1.0,24.855999999999998
1.0,24.857999999999997
1.0,24.859999999999996
1.0,24.862
1.0,24.863999999999997
1.0,24.865999999999996
1.0,24.867999999999995
1.0,24.869999999999997
1.0,24.871999999999996
1.0,24.873999999999995
1.0,24.875999999999998
1.0,24.877999999999997
1.0,24.879999999999995
1.0,24.881999999999994
1.0,24.883999999999997
1.0,24.885999999999996
1.0,24.887999999999995
1.0,24.889999999999997
1.0,24.891999999999996
1.0,24.894
1.0,24.895999999999997
1.0,24.897999999999996
1.0,24.9
1.0,24.901999999999997
1.0,24.904
1.0,24.906
1.0,24.907999999999998
1.0,24.909999999999997
1.0,24.912
1.0,24.913999999999998
1.0,24.915999999999997
1.0,24.917999999999996
1.0,24.919999999999998
1.0,24.921999999999997
1.0,24.923999999999996
1.0,24.926
1.0,24.927999999999997
1.0,24.929999999999996
1.0,24.931999999999995
1.0,24.933999999999997
1.0,24.935999999999996
1.0,24.937999999999995
1.0,24.939999999999998
1.0,24.941999999999997
1.0,24.943999999999996
1.0,24.945999999999994
1.0,24.947999999999997
1.0,24.949999999999996
1.0,24.951999999999998
1.0,24.953999999999997
1.0,24.955999999999996
1.0,24.958
1.0,24.959999999999997
1.0,24.962
1.0,24.964
1.0,24.965999999999998
1.0,24.967999999999996
1.0,24.97
1.0,24.971999999999998
1.0,24.973999999999997
1.0,24.976
1.0,24.977999999999998
1.0,24.979999999999997
1.0,24.981999999999996
1.0,24.983999999999998
1.0,24.985999999999997
1.0,24.987999999999996
1.0,24.99
1.0,24.991999999999997
1.0,24.993999999999996
1.0,24.995999999999995
1.0,24.997999999999998
1.0,24.999999999999996
1.0,25.001999999999995
1.0,25.003999999999998
1.0,25.006
1.0,25.008000000000003
1.0,25.009999999999998
1.0,25.012
1.0,25.013999999999996
1.0,25.016
1.0,25.018
1.0,25.019999999999996
1.0,25.022
1.0,25.024
1.0,25.026
1.0,25.028
1.0,25.03
1.0,25.032
1.0,25.034
1.0,25.035999999999998
1.0,25.038
1.0,25.040000000000003
1.0,25.041999999999998
1.0,25.044
1.0,25.046000000000003
1.0,25.048
1.0,25.05
1.0,25.052000000000003
1.0,25.054
1.0,25.056
1.0,25.058000000000003
1.0,25.06
1.0,25.062
1.0,25.063999999999997
1.0,25.066
1.0,25.068
1.0,25.069999999999997
1.0,25.072
1.0,25.074
1.0,25.075999999999997
1.0,25.078
1.0,25.080000000000002
1.0,25.081999999999997
1.0,25.084
1.0,25.086
1.0,25.088
1.0,25.09
1.0,25.092
1.0,25.094
1.0,25.096
1.0,25.098
1.0,25.1
1.0,25.102000000000004
1.0,25.104
1.0,25.106
1.0,25.108000000000004
1.0,25.11
1.0,25.112000000000002
1.0,25.113999999999997
1.0,25.116
1.0,25.118000000000002
1.0,25.119999999999997
1.0,25.122
1.0,25.124000000000002
1.0,25.125999999999998
1.0,25.128
1.0,25.130000000000003
1.0,25.131999999999998
1.0,25.134
1.0,25.135999999999996
1.0,25.137999999999998
1.0,25.14
1.0,25.141999999999996
1.0,25.144
1.0,25.146
1.0,25.148
1.0,25.15
1.0,25.152
1.0,25.154
1.0,25.156
1.0,25.157999999999998
1.0,25.16
1.0,25.162000000000003
1.0,25.163999999999998
1.0,25.166
1.0,25.168000000000003
1.0,25.169999999999998
1.0,25.172
1.0,25.174000000000003
1.0,25.176
1.0,25.178
1.0,25.180000000000003
1.0,25.182
1.0,25.184
1.0,25.185999999999996
1.0,25.188
1.0,25.19
1.0,25.191999999999997
1.0,25.194
1.0,25.196
1.0,25.197999999999997
1.0,25.2
1.0,25.202
1.0,25.203999999999997
1.0,25.206
1.0,25.208
1.0,25.21
1.0,25.212
1.0,25.214
1.0,25.216
1.0,25.218
1.0,25.22
1.0,25.222
1.0,25.224000000000004
1.0,25.226
1.0,25.228
1.0,25.230000000000004
1.0,25.232
1.0,25.234
1.0,25.235999999999997
1.0,25.238
1.0,25.240000000000002
1.0,25.241999999999997
1.0,25.244
1.0,25.246000000000002
1.0,25.247999999999998
1.0,25.25
1.0,25.252000000000002
1.0,25.253999999999998
1.0,25.256
1.0,25.257999999999996
1.0,25.259999999999998
1.0,25.262
1.0,25.263999999999996
1.0,25.266
1.0,25.268
1.0,25.27
1.0,25.272
1.0,25.274
1.0,25.276
1.0,25.278
1.0,25.28
1.0,25.282
1.0,25.284000000000002
1.0,25.285999999999998
1.0,25.288
1.0,25.290000000000003
1.0,25.291999999999998
1.0,25.294
1.0,25.296000000000003
1.0,25.298
1.0,25.3
1.0,25.302000000000003
1.0,25.304
1.0,25.306
1.0,25.307999999999996
1.0,25.31
1.0,25.312
1.0,25.313999999999997
1.0,25.316
1.0,25.318
1.0,25.319999999999997
1.0,25.322
1.0,25.324
1.0,25.325999999999997
1.0,25.328
1.0,25.330000000000002
1.0,25.332
1.0,25.334
1.0,25.336
1.0,25.338
1.0,25.34
1.0,25.342
1.0,25.344
1.0,25.346000000000004
1.0,25.348
1.0,25.35
1.0,25.352000000000004
1.0,25.354
1.0,25.356
1.0,25.357999999999997
1.0,25.36
1.0,25.362000000000002
1.0,25.363999999999997
1.0,25.366
1.0,25.368000000000002
1.0,25.369999999999997
1.0,25.372
1.0,25.374000000000002
1.0,25.375999999999998
1.0,25.378
1.0,25.379999999999995
1.0,25.381999999999998
1.0,25.384
1.0,25.385999999999996
1.0,25.387999999999998
1.0,25.39
1.0,25.392
1.0,25.394
1.0,25.396
1.0,25.398
1.0,25.4
1.0,25.402
1.0,25.404
1.0,25.406000000000002
1.0,25.407999999999998
1.0,25.41
1.0,25.412000000000003
1.0,25.413999999999998
1.0,25.416
1.0,25.418000000000003
1.0,25.419999999999998
1.0,25.422
1.0,25.424000000000003
1.0,25.426
1.0,25.428
1.0,25.429999999999996
1.0,25.432
1.0,25.434
1.0,25.435999999999996
1.0,25.438
1.0,25.44
1.0,25.441999999999997
1.0,25.444
1.0,25.446
1.0,25.447999999999997
1.0,25.45
1.0,25.452
1.0,25.454
1.0,25.456
1.0,25.458
1.0,25.46
1.0,25.462
1.0,25.464
1.0,25.466
1.0,25.468000000000004
1.0,25.47
1.0,25.472
1.0,25.474000000000004
1.0,25.476
1.0,25.478
1.0,25.479999999999997
1.0,25.482
1.0,25.484
1.0,25.485999999999997
1.0,25.488
1.0,25.490000000000002
1.0,25.491999999999997
1.0,25.494
1.0,25.496000000000002
1.0,25.497999999999998
1.0,25.5
1.0,25.502000000000002
1.0,25.503999999999998
1.0,25.506
1.0,25.507999999999996
1.0,25.509999999999998
1.0,25.512
1.0,25.514
1.0,25.516
1.0,25.518
1.0,25.52
1.0,25.522
1.0,25.524
1.0,25.526
1.0,25.528000000000002
1.0,25.529999999999998
1.0,25.532
1.0,25.534000000000002
1.0,25.535999999999998
1.0,25.538
1.0,25.540000000000003
1.0,25.541999999999998
1.0,25.544
1.0,25.546000000000003
1.0,25.548
1.0,25.55
1.0,25.552000000000003
1.0,25.554
1.0,25.556
1.0,25.557999999999996
1.0,25.56
1.0,25.562
1.0,25.563999999999997
1.0,25.566
1.0,25.568
1.0,25.569999999999997
1.0,25.572
1.0,25.574
1.0,25.576
1.0,25.578
1.0,25.58
1.0,25.582
1.0,25.584
1.0,25.586
1.0,25.588
1.0,25.590000000000003
1.0,25.592
1.0,25.594
1.0,25.596000000000004
1.0,25.598
1.0,25.6
1.0,25.602000000000004
1.0,25.604
1.0,25.606
1.0,25.607999999999997
1.0,25.61
1.0,25.612000000000002
1.0,25.613999999999997
1.0,25.616
1.0,25.618000000000002
1.0,25.619999999999997
1.0,25.622
1.0,25.624000000000002
1.0,25.625999999999998
1.0,25.628
1.0,25.629999999999995
1.0,25.631999999999998
1.0,25.634
1.0,25.636
1.0,25.637999999999998
1.0,25.64
1.0,25.642
1.0,25.644
1.0,25.646
1.0,25.648
1.0,25.650000000000002
1.0,25.651999999999997
1.0,25.654
1.0,25.656000000000002
1.0,25.657999999999998
1.0,25.66
1.0,25.662000000000003
1.0,25.663999999999998
1.0,25.666
1.0,25.668000000000003
1.0,25.669999999999998
1.0,25.672
1.0,25.674000000000003
1.0,25.676
1.0,25.678
1.0,25.679999999999996
1.0,25.682
1.0,25.684
1.0,25.685999999999996
1.0,25.688
1.0,25.69
1.0,25.691999999999997
1.0,25.694
1.0,25.696
1.0,25.698
1.0,25.7
1.0,25.701999999999998
1.0,25.704
1.0,25.706
1.0,25.708
1.0,25.71
1.0,25.712000000000003
1.0,25.714
1.0,25.716
1.0,25.718000000000004
1.0,25.72
1.0,25.722
1.0,25.724000000000004
1.0,25.726
1.0,25.728
1.0,25.729999999999997
1.0,25.732
1.0,25.734
1.0,25.735999999999997
1.0,25.738
1.0,25.740000000000002
1.0,25.741999999999997
1.0,25.744
1.0,25.746000000000002
1.0,25.747999999999998
1.0,25.75
1.0,25.751999999999995
1.0,25.753999999999998
1.0,25.756
1.0,25.758
1.0,25.759999999999998
1.0,25.762
1.0,25.764
1.0,25.766
1.0,25.768
1.0,25.77
1.0,25.772000000000002
1.0,25.774
1.0,25.776
1.0,25.778000000000002
1.0,25.779999999999998
1.0,25.782
1.0,25.784000000000002
1.0,25.785999999999998
1.0,25.788
1.0,25.790000000000003
1.0,25.791999999999998
1.0,25.794
1.0,25.796000000000003
1.0,25.798
1.0,25.8
1.0,25.801999999999996
1.0,25.804
1.0,25.806
1.0,25.807999999999996
1.0,25.81
1.0,25.812
1.0,25.813999999999997
1.0,25.816
1.0,25.818
1.0,25.82
1.0,25.822
1.0,25.824
1.0,25.826
1.0,25.828
1.0,25.83
1.0,25.832
1.0,25.834000000000003
1.0,25.836
1.0,25.838
1.0,25.840000000000003
1.0,25.842
1.0,25.844
1.0,25.846000000000004
1.0,25.848
1.0,25.85
1.0,25.851999999999997
1.0,25.854
1.0,25.856
1.0,25.857999999999997
1.0,25.86
1.0,25.862000000000002
1.0,25.863999999999997
1.0,25.866
1.0,25.868000000000002
1.0,25.869999999999997
1.0,25.872
1.0,25.873999999999995
1.0,25.875999999999998
1.0,25.878
1.0,25.88
1.0,25.881999999999998
1.0,25.884
1.0,25.886
1.0,25.887999999999998
1.0,25.89
1.0,25.892
1.0,25.894000000000002
1.0,25.896
1.0,25.898
1.0,25.900000000000002
1.0,25.901999999999997
1.0,25.904
1.0,25.906000000000002
1.0,25.907999999999998
1.0,25.91
1.0,25.912000000000003
1.0,25.913999999999998
1.0,25.916
1.0,25.918000000000003
1.0,25.919999999999998
1.0,25.922
1.0,25.923999999999996
1.0,25.926
1.0,25.928
1.0,25.929999999999996
1.0,25.932
1.0,25.934
1.0,25.935999999999996
1.0,25.938
1.0,25.94
1.0,25.942
1.0,25.944
1.0,25.946
1.0,25.948
1.0,25.95
1.0,25.951999999999998
1.0,25.954
1.0,25.956000000000003
1.0,25.958
1.0,25.96
1.0,25.962000000000003
1.0,25.964
1.0,25.966
1.0,25.968000000000004
1.0,25.97
1.0,25.972
1.0,25.973999999999997
1.0,25.976
1.0,25.978
1.0,25.979999999999997
1.0,25.982
1.0,25.984
1.0,25.985999999999997
1.0,25.988
1.0,25.990000000000002
1.0,25.991999999999997
1.0,25.994
1.0,25.996000000000002
1.0,25.997999999999998
1.0,26.0
1.0,26.002
1.0,26.003999999999998
1.0,26.006
1.0,26.008
1.0,26.009999999999998
1.0,26.012
1.0,26.014
1.0,26.016000000000002
1.0,26.018
1.0,26.02
1.0,26.022000000000002
1.0,26.023999999999997
1.0,26.026
1.0,26.028000000000002
1.0,26.029999999999998
1.0,26.032
1.0,26.034000000000002
1.0,26.035999999999998
1.0,26.038
1.0,26.040000000000003
1.0,26.041999999999998
1.0,26.044
1.0,26.046000000000003
1.0,26.048
1.0,26.05
1.0,26.051999999999996
1.0,26.054
1.0,26.056
1.0,26.057999999999996
1.0,26.06
1.0,26.062
1.0,26.064
1.0,26.066
1.0,26.068
1.0,26.07
1.0,26.072
1.0,26.073999999999998
1.0,26.076
1.0,26.078000000000003
1.0,26.08
1.0,26.082
1.0,26.084000000000003
1.0,26.086
1.0,26.088
1.0,26.090000000000003
1.0,26.092
1.0,26.094
1.0,26.095999999999997
1.0,26.098
1.0,26.1
1.0,26.101999999999997
1.0,26.104
1.0,26.106
1.0,26.107999999999997
1.0,26.11
1.0,26.112000000000002
1.0,26.113999999999997
