URLCount,ecdf,Category
1.0,57.14285714285714,GitHub
1.0,57.635467980295566,GitHub
1.0,58.128078817733986,GitHub
1.0,58.620689655172406,GitHub
1.0,59.11330049261084,GitHub
1.0,59.60591133004927,GitHub
1.0,60.09852216748769,GitHub
1.0,60.591133004926114,GitHub
1.0,61.083743842364534,GitHub
1.0,61.57635467980296,GitHub
1.0,62.06896551724138,GitHub
2.0,62.5615763546798,GitHub
2.0,63.05418719211823,GitHub
2.0,63.54679802955665,GitHub
2.0,64.03940886699507,GitHub
2.0,64.5320197044335,GitHub
2.0,65.02463054187191,GitHub
2.0,65.51724137931035,GitHub
2.0,66.00985221674877,GitHub
2.0,66.50246305418719,GitHub
2.0,66.99507389162561,GitHub
2.0,67.48768472906403,GitHub
2.0,67.98029556650246,GitHub
2.0,68.4729064039409,GitHub
2.0,68.96551724137932,GitHub
2.0,69.45812807881774,GitHub
2.0,69.95073891625616,GitHub
2.0,70.44334975369459,GitHub
2.0,70.93596059113301,GitHub
2.0,71.42857142857143,GitHub
2.0,71.92118226600985,GitHub
2.0,72.41379310344827,GitHub
2.0,72.9064039408867,GitHub
2.0,73.39901477832512,GitHub
2.0,73.89162561576354,GitHub
2.0,74.38423645320196,GitHub
2.0,74.8768472906404,GitHub
2.0,75.36945812807882,GitHub
2.0,75.86206896551724,GitHub
2.0,76.35467980295566,GitHub
2.0,76.84729064039408,GitHub
2.0,77.33990147783251,GitHub
2.0,77.83251231527095,GitHub
2.0,78.32512315270937,GitHub
2.0,78.81773399014779,GitHub
2.0,79.3103448275862,GitHub
2.0,79.80295566502463,GitHub
2.0,80.29556650246306,GitHub
2.0,80.78817733990148,GitHub
3.0,81.2807881773399,GitHub
3.0,81.77339901477832,GitHub
3.0,82.26600985221675,GitHub
3.0,82.75862068965517,GitHub
3.0,83.2512315270936,GitHub
3.0,83.74384236453201,GitHub
3.0,84.23645320197043,GitHub
3.0,84.72906403940887,GitHub
3.0,85.22167487684729,GitHub
3.0,85.71428571428571,GitHub
3.0,86.20689655172414,GitHub
3.0,86.69950738916256,GitHub
3.0,87.192118226601,GitHub
3.0,87.68472906403942,GitHub
4.0,88.17733990147784,GitHub
4.0,88.66995073891626,GitHub
4.0,89.16256157635468,GitHub
4.0,89.65517241379311,GitHub
4.0,90.14778325123153,GitHub
5.0,90.64039408866995,GitHub
5.0,91.13300492610837,GitHub
5.0,91.62561576354679,GitHub
5.0,92.11822660098522,GitHub
5.0,92.61083743842364,GitHub
5.0,93.10344827586206,GitHub
5.0,93.59605911330048,GitHub
5.0,94.08866995073892,GitHub
5.0,94.58128078817734,GitHub
6.0,95.07389162561576,GitHub
6.0,95.56650246305419,GitHub
6.0,96.05911330049261,GitHub
6.0,96.55172413793103,GitHub
6.0,97.04433497536947,GitHub
6.0,97.53694581280789,GitHub
6.0,98.0295566502463,GitHub
6.0,98.52216748768473,GitHub
8.0,99.01477832512316,GitHub
8.0,99.50738916256158,GitHub
21.0,100.0,GitHub
0,0,GitLab
-inf,0.0,GitLab
1.0,33.33333333333333,GitLab
1.0,66.66666666666667,GitLab
2.0,100.0,GitLab
0,0,Bitbucket
-inf,0.0,Bitbucket
1.0,100.0,Bitbucket
