Directory,Category,Mean,Median,StDev,Cut1,Cut2,Cut3,Percentage,Min,Max
2008-09,GitHub,0,0,0,0,0,0,0,0,0
2008-09,GitLab,0,0,0,0,0,0,0,0,0
2008-09,Bitbucket,0,0,0,0,0,0,0,0,0
2020-05,SourceForge,1.140625,1.0,0.49583223914445096,1.0,1.0,1.0,0.004349303431872239,1,4
2020-05,GitHub,1.7934386391251518,1,1.9537642377266542,1.0,1.0,2.0,0.16778797145769622,1,31
2020-05,GitLab,1.2340425531914894,1,0.9274253071363134,1.0,1.0,1.0,0.003194019707781176,1,6
2020-05,Bitbucket,1,1,0.0,1.0,1.0,1.0,0.002378525314305131,1,1
2014-12,SourceForge,1.1929824561403508,1,0.4753058661103181,1.0,1.0,1.0,0.006512797074954296,1,3
2014-12,GitHub,1.3397435897435896,1.0,0.8281644429158926,1.0,1.0,1.0,0.01782449725776965,1,7
2014-12,GitLab,0,0,0,0,0,0,0,0,0
2014-12,Bitbucket,1.3,1.0,0.6403124237432849,1.0,1.0,1.25,0.0011425959780621572,1,3
2011-07,SourceForge,1.8055555555555556,1.0,3.6118588969335477,1.0,1.0,1.0,0.005965202982601492,1,23
2011-07,GitHub,1,1,0.0,1.0,1.0,1.0,0.0018227009113504556,1,1
2011-07,GitLab,0,0,0,0,0,0,0,0,0
2011-07,Bitbucket,0,0,0,0,0,0,0,0,0
2018-04,SourceForge,1.0483870967741935,1.0,0.2798282511757657,1.0,1.0,1.0,0.0054664080409098925,1,3
2018-04,GitHub,1.5284780578898225,1,1.4052327907849487,1.0,1.0,2.0,0.09442779051313702,1,27
2018-04,GitLab,1.3333333333333333,1.0,0.7453559924999299,1.0,1.0,1.0,0.0010580144595309468,1,3
2018-04,Bitbucket,1.096774193548387,1,0.29565004483586066,1.0,1.0,1.0,0.0027332040204549463,1,2
2021-01,SourceForge,1.150943396226415,1,0.40730251216835667,1.0,1.0,1.0,0.0041594726102652645,1,3
2021-01,GitHub,1.7872837774661057,1,2.8090395489953583,1.0,1.0,2.0,0.16787003610108303,1,90
2021-01,GitLab,1.3513513513513513,1,1.2349902333833365,1.0,1.0,1.0,0.0029037827656568827,1,8
2021-01,Bitbucket,1.2432432432432432,1,0.6326864816605203,1.0,1.0,1.0,0.0029037827656568827,1,4
2014-04,SourceForge,1.152542372881356,1,0.5146517440911518,1.0,1.0,1.0,0.007522631646053806,1,4
2014-04,GitHub,1.2947368421052632,1,0.708945610125589,1.0,1.0,1.0,0.012112711972459517,1,5
2014-04,GitLab,0,0,0,0,0,0,0,0,0
2014-04,Bitbucket,1,1,0.0,1.0,1.0,1.0,0.0008925156190233329,1,1
2018-12,SourceForge,1.1090909090909091,1,0.3117532399905863,1.0,1.0,1.0,0.0045990467430387155,1,2
2018-12,GitHub,1.801358234295416,1.0,3.235194541903193,1.0,1.0,2.0,0.09850321933272013,1,84
2018-12,GitLab,1.2727272727272727,1,0.8624393618641035,1.0,1.0,1.0,0.0009198093486077431,1,4
2018-12,Bitbucket,1.146341463414634,1,0.4167806705032942,1.0,1.0,1.0,0.0034283802993561336,1,3
2011-11,SourceForge,1.0465116279069768,1,0.21059035204970736,1.0,1.0,1.0,0.005884768030655536,1,2
2011-11,GitHub,1.125,1.0,0.4841229182759271,1.0,1.0,1.0,0.002189681127685781,1,3
2011-11,GitLab,0,0,0,0,0,0,0,0,0
2011-11,Bitbucket,1,1,0.0,1.0,1.0,1.0,0.0004105652114410839,1,1
2010-03,SourceForge,1,1.0,0.0,1.0,1.0,1.0,0.0032663726931242854,1,1
2010-03,GitHub,1,1.0,0.0,1.0,1.0,1.0,0.00032663726931242854,1,1
2010-03,GitLab,0,0,0,0,0,0,0,0,0
2010-03,Bitbucket,1,1,1,1,1,1,0.00016331863465621427,1,1
2017-01,SourceForge,1.0655737704918034,1,0.3995428723591456,1.0,1.0,1.0,0.006649226073686505,1,4
2017-01,GitHub,1.740648379052369,1,2.909708331108688,1.0,1.0,2.0,0.043710486156529324,1,35
2017-01,GitLab,1.25,1.0,0.4330127018922193,1.0,1.0,1.75,0.0004360148245040331,1,2
2017-01,Bitbucket,1.1,1.0,0.3,1.0,1.0,1.0,0.0021800741225201656,1,2
2013-06,SourceForge,1.2307692307692308,1,0.6185814400930676,1.0,1.0,1.0,0.005624459186616672,1,4
2013-06,GitHub,1.3265306122448979,1,1.0572925589378463,1.0,1.0,1.0,0.007066628208826075,1,8
2013-06,GitLab,0,0,0,0,0,0,0,0,0
2013-06,Bitbucket,1.25,1.0,0.4330127018922193,1.0,1.0,1.75,0.0005768676088837611,1,2
2009-01,SourceForge,1.2,1,0.5416025603090641,1.0,1.0,1.0,0.0030187160394445564,1,3
2009-01,GitHub,0,0,0,0,0,0,0,0,0
2009-01,GitLab,0,0,0,0,0,0,0,0,0
2009-01,Bitbucket,0,0,0,0,0,0,0,0,0
2013-10,SourceForge,1.3653846153846154,1.0,1.6175580616596847,1.0,1.0,1.0,0.006023398586818024,1,12
2013-10,GitHub,1.2166666666666666,1.0,0.5799904213768439,1.0,1.0,1.0,0.006950075292482335,1,4
2013-10,GitLab,0,0,0,0,0,0,0,0,0
2013-10,Bitbucket,1.1428571428571428,1,0.3499271061118826,1.0,1.0,1.0,0.0008108421174562725,1,2
2016-05,SourceForge,1.0338983050847457,1,0.1809674280005307,1.0,1.0,1.0,0.006032719836400818,1,2
2016-05,GitHub,1.523936170212766,1.0,1.4855550707618292,1.0,1.0,2.0,0.03844580777096115,1,17
2016-05,GitLab,1.5,1.0,0.8660254037844386,1.0,1.0,2.5,0.00040899795501022495,1,3
2016-05,Bitbucket,1.1363636363636365,1.0,0.3431742925123068,1.0,1.0,1.0,0.0022494887525562374,1,2
2008-05,SourceForge,1,1,0.0,1.0,1.0,1.0,0.003101736972704715,1,1
2008-05,GitHub,1,1,1,1,1,1,0.00020678246484698098,1,1
2008-05,GitLab,0,0,0,0,0,0,0,0,0
2008-05,Bitbucket,0,0,0,0,0,0,0,0,0
2012-02,SourceForge,1.135135135135135,1,0.34186785515333834,1.0,1.0,1.0,0.005545563549160672,1,2
2012-02,GitHub,1.2,1.0,0.6,1.0,1.0,1.0,0.001498800959232614,1,3
2012-02,GitLab,0,0,0,0,0,0,0,0,0
2012-02,Bitbucket,1,1.0,0.0,1.0,1.0,1.0,0.00029976019184652276,1,1
2020-06,SourceForge,1.123456790123457,1,0.42695349298248353,1.0,1.0,1.0,0.004796589092201101,1,4
2020-06,GitHub,1.7450527704485488,1.0,1.7596254128425597,1.0,1.0,2.0,0.17954639663646593,1,36
2020-06,GitLab,1.0727272727272728,1,0.534434125698148,1.0,1.0,1.0,0.0032569432107538345,1,5
2020-06,Bitbucket,1.075,1.0,0.26339134382131846,1.0,1.0,1.0,0.002368685971457334,1,2
2015-03,SourceForge,1.1730769230769231,1.0,0.4690888814480949,1.0,1.0,1.0,0.0056632541929862775,1,3
2015-03,GitHub,1.3933333333333333,1.0,1.3608657375198905,1.0,1.0,1.0,0.0163363101720758,1,15
2015-03,GitLab,0,0,0,0,0,0,0,0,0
2015-03,Bitbucket,1.2727272727272727,1,0.616575453011388,1.0,1.0,1.0,0.0011979960792855588,1,3
2018-07,SourceForge,1.1311475409836065,1,0.5573770491803278,1.0,1.0,1.0,0.005113588733338922,1,5
2018-07,GitHub,1.590034965034965,1.0,1.7755936657665552,1.0,1.0,2.0,0.09590074608097912,1,36
2018-07,GitLab,1.25,1.0,0.4330127018922193,1.0,1.0,1.75,0.0010059518819683126,1,2
2018-07,Bitbucket,1.2857142857142858,1.0,0.6998542122237652,1.0,1.0,1.0,0.0035208315868890936,1,4
2011-04,SourceForge,1.08,1,0.2712931993250107,1.0,1.0,1.0,0.0043859649122807015,1,2
2011-04,GitHub,1.25,1.0,0.4330127018922193,1.0,1.0,1.75,0.0007017543859649122,1,2
2011-04,GitLab,0,0,0,0,0,0,0,0,0
2011-04,Bitbucket,1,1,1,1,1,1,0.00017543859649122806,1,1
2014-11,SourceForge,1.1538461538461537,1,0.4824330185186354,1.0,1.0,1.0,0.004880490551870855,1,3
2014-11,GitHub,1.462809917355372,1,2.096992424481166,1.0,1.0,1.0,0.01514203478913778,1,23
2014-11,GitLab,0,0,0,0,0,0,0,0,0
2014-11,Bitbucket,1,1.0,0.0,1.0,1.0,1.0,0.0012514078338130396,1,1
2021-02,SourceForge,1.1702127659574468,1,0.42871152509808264,1.0,1.0,1.0,0.00344271901552886,1,3
2021-02,GitHub,1.8917609046849757,1.0,3.351692355931674,1.0,1.0,2.0,0.1813653677116906,1,116
2021-02,GitLab,1.175,1.0,0.4408798022137099,1.0,1.0,1.0,0.002929973630237328,1,3
2021-02,Bitbucket,1.263157894736842,1.0,0.5931277720834024,1.0,1.0,1.0,0.0027834749487254617,1,4
2011-12,SourceForge,1.125,1.0,0.3992179855667828,1.0,1.0,1.0,0.0062324711748208165,1,3
2011-12,GitHub,1.2,1.0,0.4,1.0,1.0,1.25,0.0015581177937052041,1,2
2011-12,GitLab,0,0,0,0,0,0,0,0,0
2011-12,Bitbucket,0,0,0,0,0,0,0,0,0
2018-11,SourceForge,1.105263157894737,1.0,0.30689220499185793,1.0,1.0,1.0,0.005880532342927886,1,2
2018-11,GitHub,1.5749665327978581,1.0,1.6013514515673444,1.0,1.0,2.0,0.11559888579387187,1,33
2018-11,GitLab,1.1875,1.0,0.3903123748998999,1.0,1.0,1.0,0.0012380068090374497,1,2
2018-11,Bitbucket,1.3265306122448979,1,0.8663259296649438,1.0,1.0,1.0,0.0037913958526771896,1,5
2014-07,SourceForge,1.1666666666666667,1.0,0.5692750425533111,1.0,1.0,1.0,0.006332082551594747,1,4
2014-07,GitHub,1.3186813186813187,1,0.8370424238480019,1.0,1.0,1.0,0.010670731707317074,1,6
2014-07,GitLab,0,0,0,0,0,0,0,0,0
2014-07,Bitbucket,1.5333333333333334,1,1.5434449203720302,1.0,1.0,1.0,0.0017589118198874296,1,7
2020-10,SourceForge,1.6081081081081081,1.0,3.3563878893817254,1.0,1.0,1.0,0.004508346533447057,1,30
2020-10,GitHub,1.8587686022760432,1,2.2995441120548525,1.0,1.0,2.0,0.20878518338004143,1,81
2020-10,GitLab,1.1730769230769231,1.0,0.4690888814480949,1.0,1.0,1.0,0.0031680272937736078,1,3
2020-10,Bitbucket,1.1956521739130435,1.0,0.5364766382283942,1.0,1.0,1.0,0.002802485682953576,1,3
2019-03,SourceForge,1.1355932203389831,1,0.3887235573281259,1.0,1.0,1.0,0.004666244859221765,1,3
2019-03,GitHub,1.5766369047619047,1.0,1.276535722765008,1.0,1.0,2.0,0.10629547611515343,1,23
2019-03,GitLab,1.1666666666666667,1.0,0.37267799624996495,1.0,1.0,1.0,0.0009490667510281556,1,2
2019-03,Bitbucket,1.393939393939394,1,1.3012673062778113,1.0,1.0,1.0,0.002609933565327428,1,8
2017-02,SourceForge,1.4827586206896552,1.0,2.3870439034312803,1.0,1.0,1.0,0.00651392632524708,1,19
2017-02,GitHub,1.5030181086519114,1,1.050290247166852,1.0,1.0,2.0,0.05581761006289308,1,10
2017-02,GitLab,1.3333333333333333,1.0,0.7453559924999299,1.0,1.0,1.5,0.0006738544474393531,1,3
2017-02,Bitbucket,1.0769230769230769,1.0,0.2664693550105965,1.0,1.0,1.0,0.0029200359389038636,1,2
2008-10,SourceForge,1.0769230769230769,1,0.2664693550105965,1.0,1.0,1.0,0.0022526425229596257,1,2
2008-10,GitHub,1,1,1,1,1,1,0.00017328019407381737,1,1
2008-10,GitLab,0,0,0,0,0,0,0,0,0
2008-10,Bitbucket,0,0,0,0,0,0,0,0,0
2016-10,SourceForge,1.1111111111111112,1.0,0.3685138655950444,1.0,1.0,1.0,0.0053523639607493305,1,3
2016-10,GitHub,1.5,1.0,1.0767770516210111,1.0,1.0,2.0,0.050351868371493705,1,10
2016-10,GitLab,1,1.0,0.0,1.0,1.0,1.0,0.00019823570224997521,1,1
2016-10,Bitbucket,1.1851851851851851,1,0.3884477215445006,1.0,1.0,1.0,0.0026761819803746653,1,2
2009-02,SourceForge,1.1428571428571428,1.0,0.3499271061118826,1.0,1.0,1.0,0.0028565598857376046,1,2
2009-02,GitHub,3,3,3,3,3,3,0.00020403999183840033,3,3
2009-02,GitLab,0,0,0,0,0,0,0,0,0
2009-02,Bitbucket,0,0,0,0,0,0,0,0,0
2013-05,SourceForge,1.1333333333333333,1,0.49888765156985887,1.0,1.0,1.0,0.006002400960384154,1,4
2013-05,GitHub,1.2903225806451613,1,0.681248776836867,1.0,1.0,1.0,0.004134987328264639,1,4
2013-05,GitLab,0,0,0,0,0,0,0,0,0
2013-05,Bitbucket,2,2.0,0.0,2.0,2.0,2.0,0.0002667733760170735,2,2
2016-06,SourceForge,1.3414634146341464,1,1.3179762035225655,1.0,1.0,1.0,0.004258412962193602,1,9
2016-06,GitHub,1.5045045045045045,1.0,1.1788211692529145,1.0,1.0,2.0,0.04611549646863315,1,10
2016-06,GitLab,1,1,0.0,1.0,1.0,1.0,0.0003115911923556294,1,1
2016-06,Bitbucket,1.2,1,0.48989794855663565,1.0,1.0,1.0,0.002596593269630245,1,3
2012-01,SourceForge,1.1578947368421053,1.0,0.5860804592452654,1.0,1.0,1.0,0.005696297406685654,1,4
2012-01,GitHub,1.125,1.0,0.33071891388307384,1.0,1.0,1.0,0.0023984410133413283,1,2
2012-01,GitLab,0,0,0,0,0,0,0,0,0
2012-01,Bitbucket,1.3333333333333333,1,0.4714045207910317,1.0,1.0,2.0,0.000449707690001499,1,2
2008-06,SourceForge,1.368421052631579,1,1.1337189067651587,1.0,1.0,1.0,0.0038198632891033374,1,6
2008-06,GitHub,0,0,0,0,0,0,0,0,0
2008-06,GitLab,0,0,0,0,0,0,0,0,0
2008-06,Bitbucket,0,0,0,0,0,0,0,0,0
2011-08,SourceForge,1.275,1.0,0.7411983540186797,1.0,1.0,1.0,0.00633813975598162,1,5
2011-08,GitHub,1.6,1,0.8,1.0,1.0,2.5,0.0007922674694977025,1,3
2011-08,GitLab,0,0,0,0,0,0,0,0,0
2011-08,Bitbucket,0,0,0,0,0,0,0,0,0
2013-09,SourceForge,1.0625,1.0,0.24206145913796356,1.0,1.0,1.0,0.006018054162487462,1,2
2013-09,GitHub,1.278688524590164,1,0.5763408469261293,1.0,1.0,1.0,0.0076479438314944834,1,4
2013-09,GitLab,0,0,0,0,0,0,0,0,0
2013-09,Bitbucket,1.2727272727272727,1,0.4453617714151233,1.0,1.0,2.0,0.0013791374122367102,1,2
2013-08,SourceForge,1.05,1.0,0.21794494717703367,1.0,1.0,1.0,0.0058702670971529205,1,2
2013-08,GitHub,1.5813953488372092,1,1.1045899615849224,1.0,1.0,2.0,0.0063105371294393895,1,6
2013-08,GitLab,1,1,1,1,1,1,0.000146756677428823,1,1
2013-08,Bitbucket,1.5555555555555556,1,0.9558139185602919,1.0,1.0,2.0,0.0013208100968594072,1,4
2011-09,SourceForge,1.1025641025641026,1,0.30338870682562136,1.0,1.0,1.0,0.005639913232104121,1,2
2011-09,GitHub,1.125,1.0,0.33071891388307384,1.0,1.0,1.0,0.0011569052783803326,1,2
2011-09,GitLab,0,0,0,0,0,0,0,0,0
2011-09,Bitbucket,1,1,1,1,1,1,0.00014461315979754158,1,1
2008-07,SourceForge,1.1666666666666667,1.0,0.37267799624996495,1.0,1.0,1.0,0.003505355404089581,1,2
2008-07,GitHub,0,0,0,0,0,0,0,0,0
2008-07,GitLab,0,0,0,0,0,0,0,0,0
2008-07,Bitbucket,0,0,0,0,0,0,0,0,0
2016-07,SourceForge,1.0169491525423728,1,0.12908090009938827,1.0,1.0,1.0,0.006632939853850478,1,2
2016-07,GitHub,1.4285714285714286,1.0,0.9724084693648637,1.0,1.0,1.0,0.03305227655986509,1,8
2016-07,GitLab,1.6666666666666667,2,0.4714045207910317,1.0,2.0,2.0,0.0003372681281618887,1,2
2016-07,Bitbucket,1.1818181818181819,1.0,0.6492207662311682,1.0,1.0,1.0,0.002473299606520517,1,4
2013-12,SourceForge,1.1833333333333333,1.0,0.8264717512144959,1.0,1.0,1.0,0.007625826131164209,1,7
2013-12,GitHub,1.3333333333333333,1,0.9428090415820634,1.0,1.0,1.0,0.00800711743772242,1,7
2013-12,GitLab,0,0,0,0,0,0,0,0,0
2013-12,Bitbucket,1.1111111111111112,1,0.3142696805273545,1.0,1.0,1.0,0.0011438739196746315,1,2
2016-11,SourceForge,1.2419354838709677,1.0,0.6139634293765898,1.0,1.0,1.0,0.005988023952095809,1,4
2016-11,GitHub,1.4622144112478033,1,0.9236566836859891,1.0,1.0,2.0,0.054954606915201855,1,7
2016-11,GitLab,1,1.0,0.0,1.0,1.0,1.0,0.00019316206297083252,1,1
2016-11,Bitbucket,1.1176470588235294,1.0,0.32218973970892123,1.0,1.0,1.0,0.003283755070504153,1,2
2009-03,SourceForge,1.25,1.0,0.4330127018922193,1.0,1.0,1.75,0.002886523543207649,1,2
2009-03,GitHub,3,3,3,3,3,3,0.00018040772145047808,3,3
2009-03,GitLab,0,0,0,0,0,0,0,0,0
2009-03,Bitbucket,0,0,0,0,0,0,0,0,0
2013-04,SourceForge,1.3064516129032258,1.0,1.2519495722790341,1.0,1.0,1.0,0.0076486553170490995,1,10
2013-04,GitHub,1.2195121951219512,1,0.5636204882093339,1.0,1.0,1.0,0.005057981741919566,1,3
2013-04,GitLab,0,0,0,0,0,0,0,0,0
2013-04,Bitbucket,1.1666666666666667,1.0,0.37267799624996495,1.0,1.0,1.25,0.0007401924500370096,1,2
2017-03,SourceForge,1.3380281690140845,1,0.8212608302599015,1.0,1.0,1.0,0.006457480673033197,1,5
2017-03,GitHub,1.5245901639344261,1,1.7586678090068015,1.0,1.0,2.0,0.06102773988176444,1,29
2017-03,GitLab,1.6666666666666667,1,0.9428090415820634,1.0,1.0,3.0,0.00027285129604365623,1,3
2017-03,Bitbucket,1.119047619047619,1.0,0.3905052254013506,1.0,1.0,1.0,0.003819918144611187,1,3
2008-11,SourceForge,1.1333333333333333,1,0.49888765156985887,1.0,1.0,1.0,0.0031439949696080486,1,3
2008-11,GitHub,1,1,1,1,1,1,0.00020959966464053657,1,1
2008-11,GitLab,0,0,0,0,0,0,0,0,0
2008-11,Bitbucket,0,0,0,0,0,0,0,0,0
2010-01,SourceForge,3.0476190476190474,1,6.043305548299985,1.0,1.0,1.0,0.003844041735310269,1,24
2010-01,GitHub,1,1,0.0,1.0,1.0,1.0,0.0005491488193300384,1,1
2010-01,GitLab,0,0,0,0,0,0,0,0,0
2010-01,Bitbucket,0,0,0,0,0,0,0,0,0
2019-02,SourceForge,1.0344827586206897,1.0,0.26033911845761204,1.0,1.0,1.0,0.005136834647064033,1,3
2019-02,GitHub,1.6669224865694552,1,1.8751197166531486,1.0,1.0,2.0,0.11540164732973164,1,40
2019-02,GitLab,1,1.0,0.0,1.0,1.0,1.0,0.0014170578336728367,1,1
2019-02,Bitbucket,1.28125,1.0,0.9432117670491607,1.0,1.0,1.0,0.0028341156673456734,1,6
2020-11,SourceForge,1.1515151515151516,1.0,0.39857413448381535,1.0,1.0,1.0,0.004414125200642055,1,3
2020-11,GitHub,1.7489711934156378,1,1.6860333460488663,1.0,1.0,2.0,0.1787720706260032,1,23
2020-11,GitLab,1.1162790697674418,1,0.32055927330442374,1.0,1.0,1.0,0.002875869448903157,1,2
2020-11,Bitbucket,1.1304347826086956,1.0,0.39610580778888255,1.0,1.0,1.0,0.0030765115034777956,1,3
2018-10,SourceForge,1.0727272727272728,1,0.25968830649246727,1.0,1.0,1.0,0.004094089623343755,1,2
2018-10,GitHub,1.6775836972343523,1.0,1.9832210244047588,1.0,1.0,2.0,0.10227780259044217,1,42
2018-10,GitLab,1.0588235294117647,1,0.23529411764705882,1.0,1.0,1.0,0.0012654458835789787,1,2
2018-10,Bitbucket,1.0833333333333333,1.0,0.2763853991962833,1.0,1.0,1.0,0.0026797677534613666,1,2
2014-06,SourceForge,1.1372549019607843,1,0.5947353289452196,1.0,1.0,1.0,0.006490201068974293,1,5
2014-06,GitHub,1.3300970873786409,1,1.0370640926777928,1.0,1.0,1.0,0.01310766098243828,1,10
2014-06,GitLab,0,0,0,0,0,0,0,0,0
2014-06,Bitbucket,1.2142857142857142,1.0,0.4103259033241449,1.0,1.0,1.25,0.0017816238228556885,1,2
2021-03,SourceForge,1.0677966101694916,1,0.31160637815000397,1.0,1.0,1.0,0.00341613108679289,1,3
2021-03,GitHub,1.8951884768617837,1,2.672441074960836,1.0,1.0,2.0,0.18892941925771525,1,60
2021-03,GitLab,1.7868852459016393,1,2.593274745348877,1.0,1.0,1.0,0.0035319321405824795,1,15
2021-03,Bitbucket,1.1666666666666667,1.0,0.37267799624996495,1.0,1.0,1.0,0.0020844189682126106,1,2
2018-06,SourceForge,1.0434782608695652,1.0,0.20393111999232302,1.0,1.0,1.0,0.00398027169680713,1,2
2018-06,GitHub,1.5398613518197575,1.0,1.3746486482928229,1.0,1.0,2.0,0.0998529030025093,1,23
2018-06,GitLab,1,1,0.0,1.0,1.0,1.0,0.0009518041014104006,1,1
2018-06,Bitbucket,1.2553191489361701,1,0.9777978972830688,1.0,1.0,1.0,0.004066799342389894,1,7
2011-05,SourceForge,1.0588235294117647,1.0,0.23529411764705882,1.0,1.0,1.0,0.005345071529633706,1,2
2011-05,GitHub,1.2,1,0.4,1.0,1.0,1.5,0.0007860399308284861,1,2
2011-05,GitLab,0,0,0,0,0,0,0,0,0
2011-05,Bitbucket,1,1,1,1,1,1,0.00015720798616569723,1,1
2014-10,SourceForge,1.1692307692307693,1,0.48259652742640374,1.0,1.0,1.0,0.0073371712382887455,1,3
2014-10,GitHub,1.7,1.0,3.8656607887052545,1.0,1.0,1.0,0.013545546901456146,1,43
2014-10,GitLab,0,0,0,0,0,0,0,0,0
2014-10,Bitbucket,1.4375,1.0,1.0588171466310885,1.0,1.0,1.0,0.0018060729201941528,1,5
2015-02,SourceForge,1.0526315789473684,1,0.22329687826943606,1.0,1.0,1.0,0.0070913162478228415,1,2
2015-02,GitHub,1.2418300653594772,1,0.6957024361168718,1.0,1.0,1.0,0.01903458571784026,1,7
2015-02,GitLab,0,0,0,0,0,0,0,0,0
2015-02,Bitbucket,1.1578947368421053,1,0.48808518397345807,1.0,1.0,1.0,0.002363772082607614,1,3
2020-07,SourceForge,1.1159420289855073,1,0.3201553918025293,1.0,1.0,1.0,0.004447882421195127,1,2
2020-07,GitHub,1.7729789590254708,1,2.6873081282079143,1.0,1.0,2.0,0.1746277315799652,1,77
2020-07,GitLab,1.2127659574468086,1,0.5432827802044129,1.0,1.0,1.0,0.0030297170115387096,1,3
2020-07,Bitbucket,1.2040816326530612,1,0.6694375292594582,1.0,1.0,1.0,0.003158641139689293,1,5
2015-09,SourceForge,1.0925925925925926,1.0,0.2898606637499727,1.0,1.0,1.0,0.005803955288048152,1,2
2015-09,GitHub,1.3738738738738738,1.0,0.9538175276142141,1.0,1.0,1.0,0.023860705073086845,1,8
2015-09,GitLab,0,0,0,0,0,0,0,0,0
2015-09,Bitbucket,1.1875,1.0,0.3903123748998999,1.0,1.0,1.0,0.0017196904557179708,1,2
2007-09,SourceForge,1.1538461538461537,1,0.532938710021193,1.0,1.0,1.0,0.002780153977758768,1,3
2007-09,GitHub,0,0,0,0,0,0,0,0,0
2007-09,GitLab,0,0,0,0,0,0,0,0,0
2007-09,Bitbucket,0,0,0,0,0,0,0,0,0
2021-08,SourceForge,1.150943396226415,1,0.4912911911808127,1.0,1.0,1.0,0.0037859847131937996,1,4
2021-08,GitHub,1.8018575851393188,1.0,1.9946281460508666,1.0,1.0,2.0,0.1845846131866562,1,38
2021-08,GitLab,2.5,1.0,7.989302057653163,1.0,1.0,1.0,0.0027144796056861203,1,51
2021-08,Bitbucket,1.2142857142857142,1.0,0.6185895741317419,1.0,1.0,1.0,0.0020001428673476675,1,4
2019-09,SourceForge,1.171875,1.0,0.5464283890639284,1.0,1.0,1.0,0.00461660535237683,1,4
2019-09,GitHub,1.7144259077526987,1.0,2.3396354318631514,1.0,1.0,2.0,0.1470100266897497,1,68
2019-09,GitLab,1.2,1,0.48989794855663565,1.0,1.0,1.0,0.0018033614657721993,1,3
2019-09,Bitbucket,1.0666666666666667,1.0,0.3590109871423003,1.0,1.0,1.0,0.002164033758926639,1,3
2017-08,SourceForge,1.1041666666666667,1.0,0.3054766312211496,1.0,1.0,1.0,0.004880528723945094,1,2
2017-08,GitHub,1.6925287356321839,1.0,4.76098263748794,1.0,1.0,2.0,0.07076766649720387,1,122
2017-08,GitLab,1.4285714285714286,1,1.0497813183356477,1.0,1.0,1.0,0.0007117437722419929,1,4
2017-08,Bitbucket,1.1428571428571428,1.0,0.5802884574739972,1.0,1.0,1.0,0.0028469750889679717,1,4
2009-08,SourceForge,1.2105263157894737,1,0.6137844099837159,1.0,1.0,1.0,0.004136729806226867,1,3
2009-08,GitHub,0,0,0,0,0,0,0,0,0
2009-08,GitLab,0,0,0,0,0,0,0,0,0
2009-08,Bitbucket,0,0,0,0,0,0,0,0,0
2015-05,SourceForge,1.1923076923076923,1.0,0.48192169562083337,1.0,1.0,1.0,0.0063686466625842006,1,3
2015-05,GitHub,1.292817679558011,1,0.8457912147297065,1.0,1.0,1.0,0.022167789344764238,1,8
2015-05,GitLab,2,2.0,0.0,2.0,2.0,2.0,0.0002449479485609308,2,2
2015-05,Bitbucket,1.0714285714285714,1.0,0.25753937681885636,1.0,1.0,1.0,0.0017146356399265156,1,2
2010-10,SourceForge,1.1538461538461537,1.0,0.6007884366082042,1.0,1.0,1.0,0.004136833731105807,1,4
2010-10,GitHub,1,1.0,0.0,1.0,1.0,1.0,0.00031821797931583137,1,1
2010-10,GitLab,0,0,0,0,0,0,0,0,0
2010-10,Bitbucket,0,0,0,0,0,0,0,0,0
2021-12,SourceForge,1.1176470588235294,1.0,0.5294117647058824,1.0,1.0,1.0,0.002182004877422667,1,4
2021-12,GitHub,2.065883190883191,1.0,4.281112514571885,1.0,1.0,2.0,0.18020793222949558,1,153
2021-12,GitLab,1.511111111111111,1,1.4239572749867373,1.0,1.0,1.0,0.002887947631882942,1,8
2021-12,Bitbucket,1.6842105263157894,1.0,3.8464287138091504,1.0,1.0,1.0,0.00243871133359004,1,25
2011-02,SourceForge,1.1481481481481481,1,0.3552467795046459,1.0,1.0,1.0,0.00468831394339295,1,2
2011-02,GitHub,2.75,1.0,3.031088913245535,1.0,1.0,6.25,0.0006945650286508074,1,8
2011-02,GitLab,0,0,0,0,0,0,0,0,0
2011-02,Bitbucket,0,0,0,0,0,0,0,0,0
2018-01,SourceForge,1.1428571428571428,1.0,0.3499271061118826,1.0,1.0,1.0,0.005283517312954052,1,2
2018-01,GitHub,1.6786666666666668,1.0,2.320792584920553,1.0,1.0,2.0,0.07076139258420605,1,47
2018-01,GitLab,1,1.0,0.0,1.0,1.0,1.0,0.0005660911406736484,1,1
2018-01,Bitbucket,1.1428571428571428,1.0,0.7423074889580903,1.0,1.0,1.0,0.002641758656477026,1,5
2021-04,SourceForge,1.0909090909090908,1.0,0.3784847271756605,1.0,1.0,1.0,0.004359601030451152,1,3
2021-04,GitHub,1.79115803365226,1,1.9202856239028157,1.0,1.0,2.0,0.20021137459541583,1,42
2021-04,GitLab,1.1346153846153846,1.0,0.3936440286626677,1.0,1.0,1.0,0.003434837175506969,1,3
2021-04,Bitbucket,1.0789473684210527,1.0,0.3540427380808871,1.0,1.0,1.0,0.002510073320562785,1,3
2007-05,SourceForge,1.4444444444444444,1,0.6849348892187752,1.0,1.0,2.0,0.0019226660969878231,1,3
2007-05,GitHub,0,0,0,0,0,0,0,0,0
2007-05,GitLab,0,0,0,0,0,0,0,0,0
2007-05,Bitbucket,0,0,0,0,0,0,0,0,0
