Directory,Category,Mean,Median,StDev,Cut1,Cut2,Cut3,Percentage,Min,Max
2019-2208,GitHub,1,1,1,1,1,1,0.010309278350515464,1,1
2019-2208,GitLab,0,0,0,0,0,0,0,0,0
2019-2208,Bitbucket,0,0,0,0,0,0,0,0,0
2019-3804,SourceForge,0,0,0,0,0,0,0,0,0
2019-3804,GitHub,0,0,0,0,0,0,0,0,0
2019-3804,GitLab,0,0,0,0,0,0,0,0,0
2019-3804,Bitbucket,0,0,0,0,0,0,0,0,0
2019-3107,SourceForge,0,0,0,0,0,0,0,0,0
2019-3107,GitHub,0,0,0,0,0,0,0,0,0
2019-3107,GitLab,0,0,0,0,0,0,0,0,0
2019-3107,Bitbucket,0,0,0,0,0,0,0,0,0
2019-6305,SourceForge,0,0,0,0,0,0,0,0,0
2019-6305,GitHub,0,0,0,0,0,0,0,0,0
2019-6305,GitLab,0,0,0,0,0,0,0,0,0
2019-6305,Bitbucket,0,0,0,0,0,0,0,0,0
2019-7902,SourceForge,0,0,0,0,0,0,0,0,0
2019-7902,GitHub,0,0,0,0,0,0,0,0,0
2019-7902,GitLab,0,0,0,0,0,0,0,0,0
2019-7902,Bitbucket,0,0,0,0,0,0,0,0,0
2019-6610,SourceForge,0,0,0,0,0,0,0,0,0
2019-6610,GitHub,0,0,0,0,0,0,0,0,0
2019-6610,GitLab,0,0,0,0,0,0,0,0,0
2019-6610,Bitbucket,0,0,0,0,0,0,0,0,0
2019-3412,SourceForge,0,0,0,0,0,0,0,0,0
2019-3412,GitHub,0,0,0,0,0,0,0,0,0
2019-3412,GitLab,0,0,0,0,0,0,0,0,0
2019-3412,Bitbucket,0,0,0,0,0,0,0,0,0
2019-7001,SourceForge,0,0,0,0,0,0,0,0,0
2019-7001,GitHub,0,0,0,0,0,0,0,0,0
2019-7001,GitLab,0,0,0,0,0,0,0,0,0
2019-7001,Bitbucket,0,0,0,0,0,0,0,0,0
2019-2203,SourceForge,0,0,0,0,0,0,0,0,0
2019-2203,GitHub,0,0,0,0,0,0,0,0,0
2019-2203,GitLab,0,0,0,0,0,0,0,0,0
2019-2203,Bitbucket,0,0,0,0,0,0,0,0,0
2020-1605,SourceForge,1.3333333333333333,1,0.4714045207910317,1.0,1.0,2.0,0.0016283698208793198,1,2
2020-1605,GitHub,1.1071428571428572,1.0,0.30929478706587094,1.0,1.0,1.0,0.005066039442735661,1,2
2020-1605,GitLab,1,1,1,1,1,1,0.0001809299800977022,1,1
2020-1605,Bitbucket,1,1,1,1,1,1,0.0001809299800977022,1,1
2019-4504,SourceForge,0,0,0,0,0,0,0,0,0
2019-4504,GitHub,0,0,0,0,0,0,0,0,0
2019-4504,GitLab,0,0,0,0,0,0,0,0,0
2019-4504,Bitbucket,0,0,0,0,0,0,0,0,0
2019-1706,SourceForge,0,0,0,0,0,0,0,0,0
2019-1706,GitHub,0,0,0,0,0,0,0,0,0
2019-1706,GitLab,0,0,0,0,0,0,0,0,0
2019-1706,Bitbucket,0,0,0,0,0,0,0,0,0
2019-4912,SourceForge,0,0,0,0,0,0,0,0,0
2019-4912,GitHub,0,0,0,0,0,0,0,0,0
2019-4912,GitLab,0,0,0,0,0,0,0,0,0
2019-4912,Bitbucket,0,0,0,0,0,0,0,0,0
2019-4011,SourceForge,0,0,0,0,0,0,0,0,0
2019-4011,GitHub,0,0,0,0,0,0,0,0,0
2019-4011,GitLab,0,0,0,0,0,0,0,0,0
2019-4011,Bitbucket,0,0,0,0,0,0,0,0,0
2020-1310,SourceForge,1.0833333333333333,1.0,0.2763853991962833,1.0,1.0,1.0,0.002823529411764706,1,2
2020-1310,GitHub,1.2857142857142858,1,0.6998542122237652,1.0,1.0,1.0,0.0016470588235294118,1,3
2020-1310,GitLab,0,0,0,0,0,0,0,0,0
2020-1310,Bitbucket,1,1,1,1,1,1,0.00023529411764705883,1,1
2019-7810,SourceForge,0,0,0,0,0,0,0,0,0
2019-7810,GitHub,0,0,0,0,0,0,0,0,0
2019-7810,GitLab,0,0,0,0,0,0,0,0,0
2019-7810,Bitbucket,0,0,0,0,0,0,0,0,0
2019-6702,SourceForge,0,0,0,0,0,0,0,0,0
2019-6702,GitHub,0,0,0,0,0,0,0,0,0
2019-6702,GitLab,0,0,0,0,0,0,0,0,0
2019-6702,Bitbucket,0,0,0,0,0,0,0,0,0
2019-2311,SourceForge,0,0,0,0,0,0,0,0,0
2019-2311,GitHub,0,0,0,0,0,0,0,0,0
2019-2311,GitLab,0,0,0,0,0,0,0,0,0
2019-2311,Bitbucket,0,0,0,0,0,0,0,0,0
2019-8209,SourceForge,0,0,0,0,0,0,0,0,0
2019-8209,GitHub,0,0,0,0,0,0,0,0,0
2019-8209,GitLab,0,0,0,0,0,0,0,0,0
2019-8209,Bitbucket,0,0,0,0,0,0,0,0,0
2019-2604,SourceForge,0,0,0,0,0,0,0,0,0
2019-2604,GitHub,0,0,0,0,0,0,0,0,0
2019-2604,GitLab,0,0,0,0,0,0,0,0,0
2019-2604,Bitbucket,0,0,0,0,0,0,0,0,0
2019-7406,SourceForge,0,0,0,0,0,0,0,0,0
2019-7406,GitHub,0,0,0,0,0,0,0,0,0
2019-7406,GitLab,0,0,0,0,0,0,0,0,0
2019-7406,Bitbucket,0,0,0,0,0,0,0,0,0
2019-0510,SourceForge,0,0,0,0,0,0,0,0,0
2019-0510,GitHub,0,0,0,0,0,0,0,0,0
2019-0510,GitLab,0,0,0,0,0,0,0,0,0
2019-0510,Bitbucket,0,0,0,0,0,0,0,0,0
2019-5712,SourceForge,0,0,0,0,0,0,0,0,0
2019-5712,GitHub,0,0,0,0,0,0,0,0,0
2019-5712,GitLab,0,0,0,0,0,0,0,0,0
2019-5712,Bitbucket,0,0,0,0,0,0,0,0,0
2019-1301,SourceForge,0,0,0,0,0,0,0,0,0
2019-1301,GitHub,0,0,0,0,0,0,0,0,0
2019-1301,GitLab,0,0,0,0,0,0,0,0,0
2019-1301,Bitbucket,0,0,0,0,0,0,0,0,0
2019-4103,SourceForge,0,0,0,0,0,0,0,0,0
2019-4103,GitHub,0,0,0,0,0,0,0,0,0
2019-4103,GitLab,0,0,0,0,0,0,0,0,0
2019-4103,Bitbucket,0,0,0,0,0,0,0,0,0
2020-1202,SourceForge,1.1,1.0,0.3,1.0,1.0,1.0,0.004677268475210477,1,2
2020-1202,GitHub,0,0,0,0,0,0,0,0,0
2020-1202,GitLab,0,0,0,0,0,0,0,0,0
2020-1202,Bitbucket,0,0,0,0,0,0,0,0,0
2019-0906,SourceForge,0,0,0,0,0,0,0,0,0
2019-0906,GitHub,0,0,0,0,0,0,0,0,0
2019-0906,GitLab,0,0,0,0,0,0,0,0,0
2019-0906,Bitbucket,0,0,0,0,0,0,0,0,0
2019-5207,SourceForge,0,0,0,0,0,0,0,0,0
2019-5207,GitHub,0,0,0,0,0,0,0,0,0
2019-5207,GitLab,0,0,0,0,0,0,0,0,0
2019-5207,Bitbucket,0,0,0,0,0,0,0,0,0
2019-2307,SourceForge,0,0,0,0,0,0,0,0,0
2019-2307,GitHub,0,0,0,0,0,0,0,0,0
2019-2307,GitLab,0,0,0,0,0,0,0,0,0
2019-2307,Bitbucket,0,0,0,0,0,0,0,0,0
2020-2204,SourceForge,1.125,1.0,0.33071891388307384,1.0,1.0,1.0,0.0022541561003099463,1,2
2020-2204,GitHub,1.8387096774193548,1.0,1.8245065474037772,1.0,1.0,2.0,0.017469709777402084,1,13
2020-2204,GitLab,1,1,1,1,1,1,0.0002817695125387433,1,1
2020-2204,Bitbucket,0,0,0,0,0,0,0,0,0
2019-7105,SourceForge,0,0,0,0,0,0,0,0,0
2019-7105,GitHub,0,0,0,0,0,0,0,0,0
2019-7105,GitLab,0,0,0,0,0,0,0,0,0
2019-7105,Bitbucket,0,0,0,0,0,0,0,0,0
2019-7806,SourceForge,0,0,0,0,0,0,0,0,0
2019-7806,GitHub,0,0,0,0,0,0,0,0,0
2019-7806,GitLab,0,0,0,0,0,0,0,0,0
2019-7806,Bitbucket,0,0,0,0,0,0,0,0,0
2019-6201,SourceForge,0,0,0,0,0,0,0,0,0
2019-6201,GitHub,0,0,0,0,0,0,0,0,0
2019-6201,GitLab,0,0,0,0,0,0,0,0,0
2019-6201,Bitbucket,0,0,0,0,0,0,0,0,0
2019-3003,SourceForge,0,0,0,0,0,0,0,0,0
2019-3003,GitHub,0,0,0,0,0,0,0,0,0
2019-3003,GitLab,0,0,0,0,0,0,0,0,0
2019-3003,Bitbucket,0,0,0,0,0,0,0,0,0
2019-7410,SourceForge,0,0,0,0,0,0,0,0,0
2019-7410,GitHub,0,0,0,0,0,0,0,0,0
2019-7410,GitLab,0,0,0,0,0,0,0,0,0
2019-7410,Bitbucket,0,0,0,0,0,0,0,0,0
2019-2612,SourceForge,0,0,0,0,0,0,0,0,0
2019-2612,GitHub,0,0,0,0,0,0,0,0,0
2019-2612,GitLab,0,0,0,0,0,0,0,0,0
2019-2612,Bitbucket,0,0,0,0,0,0,0,0,0
2019-5704,SourceForge,0,0,0,0,0,0,0,0,0
2019-5704,GitHub,0,0,0,0,0,0,0,0,0
2019-5704,GitLab,0,0,0,0,0,0,0,0,0
2019-5704,Bitbucket,0,0,0,0,0,0,0,0,0
2019-0506,SourceForge,0,0,0,0,0,0,0,0,0
2019-0506,GitHub,0,0,0,0,0,0,0,0,0
2019-0506,GitLab,0,0,0,0,0,0,0,0,0
2019-0506,Bitbucket,0,0,0,0,0,0,0,0,0
2019-5211,SourceForge,0,0,0,0,0,0,0,0,0
2019-5211,GitHub,0,0,0,0,0,0,0,0,0
2019-5211,GitLab,0,0,0,0,0,0,0,0,0
2019-5211,Bitbucket,0,0,0,0,0,0,0,0,0
2019-0910,SourceForge,0,0,0,0,0,0,0,0,0
2019-0910,GitHub,0,0,0,0,0,0,0,0,0
2019-0910,GitLab,0,0,0,0,0,0,0,0,0
2019-0910,Bitbucket,0,0,0,0,0,0,0,0,0
2019-1602,SourceForge,0,0,0,0,0,0,0,0,0
2019-1602,GitHub,0,0,0,0,0,0,0,0,0
2019-1602,GitLab,0,0,0,0,0,0,0,0,0
2019-1602,Bitbucket,0,0,0,0,0,0,0,0,0
2019-3111,SourceForge,0,0,0,0,0,0,0,0,0
2019-3111,GitHub,0,0,0,0,0,0,0,0,0
2019-3111,GitLab,0,0,0,0,0,0,0,0,0
2019-3111,Bitbucket,0,0,0,0,0,0,0,0,0
2019-7502,SourceForge,0,0,0,0,0,0,0,0,0
2019-7502,GitHub,0,0,0,0,0,0,0,0,0
2019-7502,GitLab,0,0,0,0,0,0,0,0,0
2019-7502,Bitbucket,0,0,0,0,0,0,0,0,0
2019-3812,SourceForge,0,0,0,0,0,0,0,0,0
2019-3812,GitHub,0,0,0,0,0,0,0,0,0
2019-3812,GitLab,0,0,0,0,0,0,0,0,0
2019-3812,Bitbucket,0,0,0,0,0,0,0,0,0
2019-3404,SourceForge,0,0,0,0,0,0,0,0,0
2019-3404,GitHub,0,0,0,0,0,0,0,0,0
2019-3404,GitLab,0,0,0,0,0,0,0,0,0
2019-3404,Bitbucket,0,0,0,0,0,0,0,0,0
2019-9009,SourceForge,0,0,0,0,0,0,0,0,0
2019-9009,GitHub,0,0,0,0,0,0,0,0,0
2019-9009,GitLab,0,0,0,0,0,0,0,0,0
2019-9009,Bitbucket,0,0,0,0,0,0,0,0,0
2019-6606,SourceForge,0,0,0,0,0,0,0,0,0
2019-6606,GitHub,0,0,0,0,0,0,0,0,0
2019-6606,GitLab,0,0,0,0,0,0,0,0,0
2019-6606,Bitbucket,0,0,0,0,0,0,0,0,0
2019-0101,SourceForge,0,0,0,0,0,0,0,0,0
2019-0101,GitHub,0,0,0,0,0,0,0,0,0
2019-0101,GitLab,0,0,0,0,0,0,0,0,0
2019-0101,Bitbucket,0,0,0,0,0,0,0,0,0
2019-5303,SourceForge,0,0,0,0,0,0,0,0,0
2019-5303,GitHub,0,0,0,0,0,0,0,0,0
2019-5303,GitLab,0,0,0,0,0,0,0,0,0
2019-5303,Bitbucket,0,0,0,0,0,0,0,0,0
2020-0002,SourceForge,0,0,0,0,0,0,0,0,0
2020-0002,GitHub,0,0,0,0,0,0,0,0,0
2020-0002,GitLab,0,0,0,0,0,0,0,0,0
2020-0002,Bitbucket,0,0,0,0,0,0,0,0,0
2019-4512,SourceForge,0,0,0,0,0,0,0,0,0
2019-4512,GitHub,0,0,0,0,0,0,0,0,0
2019-4512,GitLab,0,0,0,0,0,0,0,0,0
2019-4512,Bitbucket,0,0,0,0,0,0,0,0,0
2020-0901,SourceForge,1.0714285714285714,1.0,0.25753937681885636,1.0,1.0,1.0,0.017412935323383085,1,2
2020-0901,GitHub,0,0,0,0,0,0,0,0,0
2020-0901,GitLab,0,0,0,0,0,0,0,0,0
2020-0901,Bitbucket,0,0,0,0,0,0,0,0,0
2019-4007,SourceForge,0,0,0,0,0,0,0,0,0
2019-4007,GitHub,0,0,0,0,0,0,0,0,0
2019-4007,GitLab,0,0,0,0,0,0,0,0,0
2019-4007,Bitbucket,0,0,0,0,0,0,0,0,0
2020-1306,SourceForge,1.1818181818181819,1,0.38569460791993504,1.0,1.0,1.0,0.0035575679172056922,1,2
2020-1306,GitHub,1,1,0.0,1.0,1.0,1.0,0.0009702457956015524,1,1
2020-1306,GitLab,0,0,0,0,0,0,0,0,0
2020-1306,Bitbucket,0,0,0,0,0,0,0,0,0
2019-4904,SourceForge,0,0,0,0,0,0,0,0,0
2019-4904,GitHub,0,0,0,0,0,0,0,0,0
2019-4904,GitLab,0,0,0,0,0,0,0,0,0
2019-4904,Bitbucket,0,0,0,0,0,0,0,0,0
2019-1911,SourceForge,0,0,0,0,0,0,0,0,0
2019-1911,GitHub,0,0,0,0,0,0,0,0,0
2019-1911,GitLab,0,0,0,0,0,0,0,0,0
2019-1911,Bitbucket,0,0,0,0,0,0,0,0,0
2020-1812,SourceForge,1.12,1,0.32496153618543844,1.0,1.0,1.0,0.002922609305588029,1,2
2020-1812,GitHub,1.3764705882352941,1,0.7817998929805247,1.0,1.0,1.5,0.009936871638999298,1,5
2020-1812,GitLab,1,1.0,0.0,1.0,1.0,1.0,0.00023380874444704232,1,1
2020-1812,Bitbucket,1,1,0.0,1.0,1.0,1.0,0.00035071311667056346,1,1
2019-5401,SourceForge,0,0,0,0,0,0,0,0,0
2019-5401,GitHub,0,0,0,0,0,0,0,0,0
2019-5401,GitLab,0,0,0,0,0,0,0,0,0
2019-5401,Bitbucket,0,0,0,0,0,0,0,0,0
2019-4210,SourceForge,0,0,0,0,0,0,0,0,0
2019-4210,GitHub,0,0,0,0,0,0,0,0,0
2019-4210,GitLab,0,0,0,0,0,0,0,0,0
2019-4210,Bitbucket,0,0,0,0,0,0,0,0,0
2019-4705,SourceForge,0,0,0,0,0,0,0,0,0
2019-4705,GitHub,0,0,0,0,0,0,0,0,0
2019-4705,GitLab,0,0,0,0,0,0,0,0,0
2019-4705,Bitbucket,0,0,0,0,0,0,0,0,0
2019-6411,SourceForge,0,0,0,0,0,0,0,0,0
2019-6411,GitHub,0,0,0,0,0,0,0,0,0
2019-6411,GitLab,0,0,0,0,0,0,0,0,0
2019-6411,Bitbucket,0,0,0,0,0,0,0,0,0
2019-2901,SourceForge,0,0,0,0,0,0,0,0,0
2019-2901,GitHub,0,0,0,0,0,0,0,0,0
2019-2901,GitLab,0,0,0,0,0,0,0,0,0
2019-2901,Bitbucket,0,0,0,0,0,0,0,0,0
2020-2101,SourceForge,1.2647058823529411,1.0,0.739985036788772,1.0,1.0,1.0,0.002815734989648033,1,4
2020-2101,GitHub,1.8178571428571428,1.0,1.7785534996227714,1.0,1.0,2.0,0.02318840579710145,1,18
2020-2101,GitLab,1,1.0,0.0,1.0,1.0,1.0,0.00016563146997929605,1,1
2020-2101,Bitbucket,1.1666666666666667,1.0,0.37267799624996495,1.0,1.0,1.25,0.0004968944099378882,1,2
2019-6807,SourceForge,0,0,0,0,0,0,0,0,0
2019-6807,GitHub,0,0,0,0,0,0,0,0,0
2019-6807,GitLab,0,0,0,0,0,0,0,0,0
2019-6807,Bitbucket,0,0,0,0,0,0,0,0,0
2019-3306,SourceForge,0,0,0,0,0,0,0,0,0
2019-3306,GitHub,0,0,0,0,0,0,0,0,0
2019-3306,GitLab,0,0,0,0,0,0,0,0,0
2019-3306,Bitbucket,0,0,0,0,0,0,0,0,0
2019-6104,SourceForge,0,0,0,0,0,0,0,0,0
2019-6104,GitHub,0,0,0,0,0,0,0,0,0
2019-6104,GitLab,0,0,0,0,0,0,0,0,0
2019-6104,Bitbucket,0,0,0,0,0,0,0,0,0
2019-5905,SourceForge,0,0,0,0,0,0,0,0,0
2019-5905,GitHub,0,0,0,0,0,0,0,0,0
2019-5905,GitLab,0,0,0,0,0,0,0,0,0
2019-5905,Bitbucket,0,0,0,0,0,0,0,0,0
2019-5006,SourceForge,0,0,0,0,0,0,0,0,0
2019-5006,GitHub,0,0,0,0,0,0,0,0,0
2019-5006,GitLab,0,0,0,0,0,0,0,0,0
2019-5006,Bitbucket,0,0,0,0,0,0,0,0,0
2020-0307,SourceForge,0,0,0,0,0,0,0,0,0
2020-0307,GitHub,0,0,0,0,0,0,0,0,0
2020-0307,GitLab,0,0,0,0,0,0,0,0,0
2020-0307,Bitbucket,0,0,0,0,0,0,0,0,0
2019-0204,SourceForge,0,0,0,0,0,0,0,0,0
2019-0204,GitHub,0,0,0,0,0,0,0,0,0
2019-0204,GitLab,0,0,0,0,0,0,0,0,0
2019-0204,Bitbucket,0,0,0,0,0,0,0,0,0
2019-1803,SourceForge,0,0,0,0,0,0,0,0,0
2019-1803,GitHub,0,0,0,0,0,0,0,0,0
2019-1803,GitLab,0,0,0,0,0,0,0,0,0
2019-1803,Bitbucket,0,0,0,0,0,0,0,0,0
2019-4302,SourceForge,0,0,0,0,0,0,0,0,0
2019-4302,GitHub,0,0,0,0,0,0,0,0,0
2019-4302,GitLab,0,0,0,0,0,0,0,0,0
2019-4302,Bitbucket,0,0,0,0,0,0,0,0,0
2019-2405,SourceForge,0,0,0,0,0,0,0,0,0
2019-2405,GitHub,0,0,0,0,0,0,0,0,0
2019-2405,GitLab,0,0,0,0,0,0,0,0,0
2019-2405,Bitbucket,0,0,0,0,0,0,0,0,0
2019-8008,SourceForge,0,0,0,0,0,0,0,0,0
2019-8008,GitHub,0,0,0,0,0,0,0,0,0
2019-8008,GitLab,0,0,0,0,0,0,0,0,0
2019-8008,Bitbucket,0,0,0,0,0,0,0,0,0
2019-7607,SourceForge,0,0,0,0,0,0,0,0,0
2019-7607,GitHub,0,0,0,0,0,0,0,0,0
2019-7607,GitLab,0,0,0,0,0,0,0,0,0
2019-7607,Bitbucket,0,0,0,0,0,0,0,0,0
2019-6503,SourceForge,0,0,0,0,0,0,0,0,0
2019-6503,GitHub,0,0,0,0,0,0,0,0,0
2019-6503,GitLab,0,0,0,0,0,0,0,0,0
2019-6503,Bitbucket,0,0,0,0,0,0,0,0,0
2019-3701,SourceForge,0,0,0,0,0,0,0,0,0
2019-3701,GitHub,0,0,0,0,0,0,0,0,0
2019-3701,GitLab,0,0,0,0,0,0,0,0,0
2019-3701,Bitbucket,0,0,0,0,0,0,0,0,0
2019-7312,SourceForge,0,0,0,0,0,0,0,0,0
2019-7312,GitHub,0,0,0,0,0,0,0,0,0
2019-7312,GitLab,0,0,0,0,0,0,0,0,0
2019-7312,Bitbucket,0,0,0,0,0,0,0,0,0
2019-2110,SourceForge,0,0,0,0,0,0,0,0,0
2019-2110,GitHub,0,0,0,0,0,0,0,0,0
2019-2110,GitLab,0,0,0,0,0,0,0,0,0
2019-2110,Bitbucket,0,0,0,0,0,0,0,0,0
2019-0212,SourceForge,0,0,0,0,0,0,0,0,0
2019-0212,GitHub,0,0,0,0,0,0,0,0,0
2019-0212,GitLab,0,0,0,0,0,0,0,0,0
2019-0212,Bitbucket,0,0,0,0,0,0,0,0,0
2019-5010,SourceForge,0,0,0,0,0,0,0,0,0
2019-5010,GitHub,0,0,0,0,0,0,0,0,0
2019-5010,GitLab,0,0,0,0,0,0,0,0,0
2019-5010,Bitbucket,0,0,0,0,0,0,0,0,0
2019-1403,SourceForge,0,0,0,0,0,0,0,0,0
2019-1403,GitHub,0,0,0,0,0,0,0,0,0
2019-1403,GitLab,0,0,0,0,0,0,0,0,0
2019-1403,Bitbucket,0,0,0,0,0,0,0,0,0
2019-4601,SourceForge,0,0,0,0,0,0,0,0,0
2019-4601,GitHub,0,0,0,0,0,0,0,0,0
2019-4601,GitLab,0,0,0,0,0,0,0,0,0
2019-4601,Bitbucket,0,0,0,0,0,0,0,0,0
2019-5505,SourceForge,0,0,0,0,0,0,0,0,0
2019-5505,GitHub,0,0,0,0,0,0,0,0,0
2019-5505,GitLab,0,0,0,0,0,0,0,0,0
2019-5505,Bitbucket,0,0,0,0,0,0,0,0,0
2019-0707,SourceForge,0,0,0,0,0,0,0,0,0
2019-0707,GitHub,0,0,0,0,0,0,0,0,0
2019-0707,GitLab,0,0,0,0,0,0,0,0,0
2019-0707,Bitbucket,0,0,0,0,0,0,0,0,0
2019-3202,SourceForge,0,0,0,0,0,0,0,0,0
2019-3202,GitHub,0,0,0,0,0,0,0,0,0
2019-3202,GitLab,0,0,0,0,0,0,0,0,0
2019-3202,Bitbucket,0,0,0,0,0,0,0,0,0
2019-7611,SourceForge,0,0,0,0,0,0,0,0,0
2019-7611,GitHub,0,0,0,0,0,0,0,0,0
2019-7611,GitLab,0,0,0,0,0,0,0,0,0
2019-7611,Bitbucket,0,0,0,0,0,0,0,0,0
2019-6903,SourceForge,0,0,0,0,0,0,0,0,0
2019-6903,GitHub,0,0,0,0,0,0,0,0,0
2019-6903,GitLab,0,0,0,0,0,0,0,0,0
2019-6903,Bitbucket,0,0,0,0,0,0,0,0,0
2019-7304,SourceForge,0,0,0,0,0,0,0,0,0
2019-7304,GitHub,0,0,0,0,0,0,0,0,0
2019-7304,GitLab,0,0,0,0,0,0,0,0,0
2019-7304,Bitbucket,0,0,0,0,0,0,0,0,0
2019-2805,SourceForge,0,0,0,0,0,0,0,0,0
2019-2805,GitHub,0,0,0,0,0,0,0,0,0
2019-2805,GitLab,0,0,0,0,0,0,0,0,0
2019-2805,Bitbucket,0,0,0,0,0,0,0,0,0
2019-4206,SourceForge,0,0,0,0,0,0,0,0,0
2019-4206,GitHub,0,0,0,0,0,0,0,0,0
2019-4206,GitLab,0,0,0,0,0,0,0,0,0
2019-4206,Bitbucket,0,0,0,0,0,0,0,0,0
2019-5102,SourceForge,0,0,0,0,0,0,0,0,0
2019-5102,GitHub,0,0,0,0,0,0,0,0,0
2019-5102,GitLab,0,0,0,0,0,0,0,0,0
2019-5102,Bitbucket,0,0,0,0,0,0,0,0,0
2019-5801,SourceForge,0,0,0,0,0,0,0,0,0
2019-5801,GitHub,0,0,0,0,0,0,0,0,0
2019-5801,GitLab,0,0,0,0,0,0,0,0,0
2019-5801,Bitbucket,0,0,0,0,0,0,0,0,0
2019-9208,SourceForge,0,0,0,0,0,0,0,0,0
2019-9208,GitHub,0,0,0,0,0,0,0,0,0
2019-9208,GitLab,0,0,0,0,0,0,0,0,0
2019-9208,Bitbucket,0,0,0,0,0,0,0,0,0
2019-3605,SourceForge,0,0,0,0,0,0,0,0,0
2019-3605,GitHub,0,0,0,0,0,0,0,0,0
2019-3605,GitLab,0,0,0,0,0,0,0,0,0
2019-3605,Bitbucket,0,0,0,0,0,0,0,0,0
2019-6407,SourceForge,0,0,0,0,0,0,0,0,0
2019-6407,GitHub,0,0,0,0,0,0,0,0,0
2019-6407,GitLab,0,0,0,0,0,0,0,0,0
2019-6407,Bitbucket,0,0,0,0,0,0,0,0,0
2019-6112,SourceForge,0,0,0,0,0,0,0,0,0
2019-6112,GitHub,0,0,0,0,0,0,0,0,0
2019-6112,GitLab,0,0,0,0,0,0,0,0,0
2019-6112,Bitbucket,0,0,0,0,0,0,0,0,0
2019-3310,SourceForge,0,0,0,0,0,0,0,0,0
2019-3310,GitHub,0,0,0,0,0,0,0,0,0
2019-3310,GitLab,0,0,0,0,0,0,0,0,0
2019-3310,Bitbucket,0,0,0,0,0,0,0,0,0
2019-7703,SourceForge,0,0,0,0,0,0,0,0,0
2019-7703,GitHub,0,0,0,0,0,0,0,0,0
2019-7703,GitLab,0,0,0,0,0,0,0,0,0
2019-7703,Bitbucket,0,0,0,0,0,0,0,0,0
2019-6811,SourceForge,0,0,0,0,0,0,0,0,0
2019-6811,GitHub,0,0,0,0,0,0,0,0,0
2019-6811,GitLab,0,0,0,0,0,0,0,0,0
2019-6811,Bitbucket,0,0,0,0,0,0,0,0,0
2019-2501,SourceForge,0,0,0,0,0,0,0,0,0
2019-2501,GitHub,0,0,0,0,0,0,0,0,0
2019-2501,GitLab,0,0,0,0,0,0,0,0,0
2019-2501,Bitbucket,0,0,0,0,0,0,0,0,0
2019-4508,SourceForge,0,0,0,0,0,0,0,0,0
2019-4508,GitHub,0,0,0,0,0,0,0,0,0
2019-4508,GitLab,0,0,0,0,0,0,0,0,0
2019-4508,Bitbucket,0,0,0,0,0,0,0,0,0
2019-6309,SourceForge,0,0,0,0,0,0,0,0,0
2019-6309,GitHub,0,0,0,0,0,0,0,0,0
2019-6309,GitLab,0,0,0,0,0,0,0,0,0
2019-6309,Bitbucket,0,0,0,0,0,0,0,0,0
2019-9506,SourceForge,0,0,0,0,0,0,0,0,0
2019-9506,GitHub,0,0,0,0,0,0,0,0,0
2019-9506,GitLab,0,0,0,0,0,0,0,0,0
2019-9506,Bitbucket,0,0,0,0,0,0,0,0,0
2019-3808,SourceForge,0,0,0,0,0,0,0,0,0
2019-3808,GitHub,0,0,0,0,0,0,0,0,0
2019-3808,GitLab,0,0,0,0,0,0,0,0,0
2019-3808,Bitbucket,0,0,0,0,0,0,0,0,0
2019-9910,SourceForge,0,0,0,0,0,0,0,0,0
2019-9910,GitHub,0,0,0,0,0,0,0,0,0
2019-9910,GitLab,0,0,0,0,0,0,0,0,0
2019-9910,Bitbucket,0,0,0,0,0,0,0,0,0
2019-8602,SourceForge,0,0,0,0,0,0,0,0,0
2019-8602,GitHub,0,0,0,0,0,0,0,0,0
2019-8602,GitLab,0,0,0,0,0,0,0,0,0
2019-8602,Bitbucket,0,0,0,0,0,0,0,0,0
2019-0009,SourceForge,0,0,0,0,0,0,0,0,0
2019-0009,GitHub,0,0,0,0,0,0,0,0,0
2019-0009,GitLab,0,0,0,0,0,0,0,0,0
2019-0009,Bitbucket,0,0,0,0,0,0,0,0,0
2020-0809,SourceForge,1,1,1,1,1,1,0.0016806722689075631,1,1
2020-0809,GitHub,0,0,0,0,0,0,0,0,0
2020-0809,GitLab,0,0,0,0,0,0,0,0,0
2020-0809,Bitbucket,0,0,0,0,0,0,0,0,0
2019-9802,SourceForge,0,0,0,0,0,0,0,0,0
2019-9802,GitHub,0,0,0,0,0,0,0,0,0
2019-9802,GitLab,0,0,0,0,0,0,0,0,0
2019-9802,Bitbucket,0,0,0,0,0,0,0,0,0
2019-8710,SourceForge,0,0,0,0,0,0,0,0,0
2019-8710,GitHub,0,0,0,0,0,0,0,0,0
2019-8710,GitLab,0,0,0,0,0,0,0,0,0
2019-8710,Bitbucket,0,0,0,0,0,0,0,0,0
2019-9101,SourceForge,0,0,0,0,0,0,0,0,0
2019-9101,GitHub,0,0,0,0,0,0,0,0,0
2019-9101,GitLab,0,0,0,0,0,0,0,0,0
2019-9101,Bitbucket,0,0,0,0,0,0,0,0,0
2019-2608,SourceForge,0,0,0,0,0,0,0,0,0
2019-2608,GitHub,0,0,0,0,0,0,0,0,0
2019-2608,GitLab,0,0,0,0,0,0,0,0,0
2019-2608,Bitbucket,0,0,0,0,0,0,0,0,0
2019-8205,SourceForge,0,0,0,0,0,0,0,0,0
