Directory,URLCount,Category
1975-12,0,SourceForge
1975-12,0,GitHub
1975-12,0,GitLab
1975-12,0,Bitbucket
1938-02,0,Total
1938-02,0,SourceForge
1938-02,0,GitHub
1938-02,0,GitLab
1938-02,0,Bitbucket
1927-10,0,Total
1927-10,0,SourceForge
1927-10,0,GitHub
1927-10,0,GitLab
1927-10,0,Bitbucket
1986-08,0,Total
1986-08,0,SourceForge
1986-08,0,GitHub
1986-08,0,GitLab
1986-08,0,Bitbucket
1922-05,0,Total
1922-05,0,SourceForge
1922-05,0,GitHub
1922-05,0,GitLab
1922-05,0,Bitbucket
1970-07,0,Total
1970-07,0,SourceForge
1970-07,0,GitHub
1970-07,0,GitLab
1970-07,0,Bitbucket
1979-04,0,Total
1979-04,0,SourceForge
1979-04,0,GitHub
1979-04,0,GitLab
1979-04,0,Bitbucket
1901-11,0,Total
1901-11,0,SourceForge
1901-11,0,GitHub
1901-11,0,GitLab
1901-11,0,Bitbucket
2000-12,115,Total
2000-12,0,SourceForge
2000-12,0,GitHub
2000-12,0,GitLab
2000-12,0,Bitbucket
1908-12,0,Total
1908-12,0,SourceForge
1908-12,0,GitHub
1908-12,0,GitLab
1908-12,0,Bitbucket
2009-11,1216,Total
2009-11,4,SourceForge
2009-11,0,GitHub
2009-11,0,GitLab
2009-11,0,Bitbucket
2016-03,22595,Total
2016-03,14,SourceForge
2016-03,32,GitHub
2016-03,0,GitLab
2016-03,5,Bitbucket
1945-02,0,Total
1945-02,0,SourceForge
1945-02,0,GitHub
1945-02,0,GitLab
1945-02,0,Bitbucket
2005-07,133,Total
2005-07,0,SourceForge
2005-07,0,GitHub
2005-07,0,GitLab
2005-07,0,Bitbucket
1956-06,0,Total
1956-06,0,SourceForge
1956-06,0,GitHub
1956-06,0,GitLab
1956-06,0,Bitbucket
1904-04,0,Total
1904-04,0,SourceForge
1904-04,0,GitHub
1904-04,0,GitLab
1904-04,0,Bitbucket
1998-08,97,Total
1998-08,0,SourceForge
1998-08,0,GitHub
1998-08,0,GitLab
1998-08,0,Bitbucket
1935-06,0,Total
1935-06,0,SourceForge
1935-06,0,GitHub
1935-06,0,GitLab
1935-06,0,Bitbucket
1967-04,0,Total
1967-04,0,SourceForge
1967-04,0,GitHub
1967-04,0,GitLab
1967-04,0,Bitbucket
1962-11,0,Total
1962-11,0,SourceForge
1962-11,0,GitHub
1962-11,0,GitLab
1962-11,0,Bitbucket
1939-10,0,Total
1939-10,0,SourceForge
1939-10,0,GitHub
1939-10,0,GitLab
1939-10,0,Bitbucket
1926-02,0,Total
1926-02,0,SourceForge
1926-02,0,GitHub
1926-02,0,GitLab
1926-02,0,Bitbucket
1941-05,0,Total
1941-05,0,SourceForge
1941-05,0,GitHub
1941-05,0,GitLab
1941-05,0,Bitbucket
2012-04,12268,Total
2012-04,13,SourceForge
2012-04,0,GitHub
2012-04,0,GitLab
2012-04,0,Bitbucket
1913-07,0,Total
1913-07,0,SourceForge
1913-07,0,GitHub
1913-07,0,GitLab
1913-07,0,Bitbucket
1948-06,0,Total
1948-06,0,SourceForge
1948-06,0,GitHub
1948-06,0,GitLab
1948-06,0,Bitbucket
1900-03,0,Total
1900-03,0,SourceForge
1900-03,0,GitHub
1900-03,0,GitLab
1900-03,0,Bitbucket
1952-01,0,Total
1952-01,0,SourceForge
1952-01,0,GitHub
1952-01,0,GitLab
1952-01,0,Bitbucket
1916-12,0,Total
1916-12,0,SourceForge
1916-12,0,GitHub
1916-12,0,GitLab
1916-12,0,Bitbucket
2008-03,540,Total
2008-03,2,SourceForge
2008-03,0,GitHub
2008-03,0,GitLab
2008-03,0,Bitbucket
2017-11,23200,Total
2017-11,16,SourceForge
2017-11,91,GitHub
2017-11,1,GitLab
2017-11,4,Bitbucket
1944-10,0,Total
1944-10,0,SourceForge
1944-10,0,GitHub
1944-10,0,GitLab
1944-10,0,Bitbucket
1967-12,0,Total
1967-12,0,SourceForge
1967-12,0,GitHub
1967-12,0,GitLab
1967-12,0,Bitbucket
1935-10,0,Total
1935-10,0,SourceForge
1935-10,0,GitHub
1935-10,0,GitLab
1935-10,0,Bitbucket
2022-02,57150,Total
2022-02,36,SourceForge
2022-02,422,GitHub
2022-02,1,GitLab
2022-02,8,Bitbucket
1971-03,0,Total
1971-03,0,SourceForge
1971-03,0,GitHub
1971-03,0,GitLab
1971-03,0,Bitbucket
1923-01,0,Total
1923-01,0,SourceForge
1923-01,0,GitHub
1923-01,0,GitLab
1923-01,0,Bitbucket
1939-06,0,Total
1939-06,0,SourceForge
1939-06,0,GitHub
1939-06,0,GitLab
1939-06,0,Bitbucket
1930-05,0,Total
1930-05,0,SourceForge
1930-05,0,GitHub
1930-05,0,GitLab
1930-05,0,Bitbucket
1994-08,0,Total
1994-08,0,SourceForge
1994-08,0,GitHub
1994-08,0,GitLab
1994-08,0,Bitbucket
1962-07,0,Total
1962-07,0,SourceForge
1962-07,0,GitHub
1962-07,0,GitLab
1962-07,0,Bitbucket
1948-10,0,Total
1948-10,0,SourceForge
1948-10,0,GitHub
1948-10,0,GitLab
1948-10,0,Bitbucket
2004-03,164,Total
2004-03,0,SourceForge
2004-03,0,GitHub
2004-03,0,GitLab
2004-03,0,Bitbucket
1957-02,0,Total
1957-02,0,SourceForge
1957-02,0,GitHub
1957-02,0,GitLab
1957-02,0,Bitbucket
1913-11,0,Total
1913-11,0,SourceForge
1913-11,0,GitHub
1913-11,0,GitLab
1913-11,0,Bitbucket
2012-12,5020,Total
2012-12,18,SourceForge
2012-12,1,GitHub
2012-12,0,GitLab
2012-12,0,Bitbucket
2017-07,24908,Total
2017-07,24,SourceForge
2017-07,108,GitHub
2017-07,0,GitLab
2017-07,7,Bitbucket
1944-06,0,Total
1944-06,0,SourceForge
1944-06,0,GitHub
1944-06,0,GitLab
1944-06,0,Bitbucket
1916-04,0,Total
1916-04,0,SourceForge
1916-04,0,GitHub
1916-04,0,GitLab
1916-04,0,Bitbucket
1927-06,5,Total
1927-06,0,SourceForge
1927-06,0,GitHub
1927-06,0,GitLab
1927-06,0,Bitbucket
1975-04,0,Total
1975-04,0,SourceForge
1975-04,0,GitHub
1975-04,0,GitLab
1975-04,0,Bitbucket
1979-12,0,Total
1979-12,0,SourceForge
1979-12,0,GitHub
1979-12,0,GitLab
1979-12,0,Bitbucket
1934-02,0,Total
1934-02,0,SourceForge
1934-02,0,GitHub
1934-02,0,GitLab
1934-02,0,Bitbucket
1970-11,0,Total
1970-11,0,SourceForge
1970-11,0,GitHub
1970-11,0,GitLab
1970-11,0,Bitbucket
2009-07,1294,Total
2009-07,14,SourceForge
2009-07,0,GitHub
2009-07,0,GitLab
2009-07,0,Bitbucket
1908-04,0,Total
1908-04,0,SourceForge
1908-04,0,GitHub
1908-04,0,GitLab
1908-04,0,Bitbucket
1953-05,0,Total
1953-05,0,SourceForge
1953-05,0,GitHub
1953-05,0,GitLab
1953-05,0,Bitbucket
2000-04,102,Total
2000-04,0,SourceForge
2000-04,0,GitHub
2000-04,0,GitLab
2000-04,0,Bitbucket
1901-07,0,Total
