Directory,Category,Mean,Median,StDev,Cut1,Cut2,Cut3,Percentage,Min,Max
2019-10,SourceForge,1.0333333333333334,1.0,0.17950549357115014,1.0,1.0,1.0,0.006362672322375398,1,2
2019-10,GitHub,1.4100449775112445,1.0,0.9383969062178393,1.0,1.0,2.0,0.28292682926829266,1,10
2019-10,GitLab,1,1,0.0,1.0,1.0,1.0,0.0019088016967126194,1,1
2019-10,Bitbucket,1.0476190476190477,1,0.21295885499997996,1.0,1.0,1.0,0.004453870625662778,1,2
2015-06,SourceForge,1.16,1.0,0.417612260356422,1.0,1.0,1.0,0.018188432157148052,1,3
2015-06,GitHub,1.2857142857142858,1,0.6281383789653772,1.0,1.0,1.0,0.06875227355401964,1,5
2015-06,GitLab,1.3333333333333333,1,0.4714045207910317,1.0,1.0,2.0,0.0010913059294288831,1,2
2015-06,Bitbucket,1.4166666666666667,1.0,0.6400954789890507,1.0,1.0,2.0,0.0043652237177155325,1,3
2021-11,SourceForge,1.2727272727272727,1.0,1.052348809344566,1.0,1.0,1.0,0.005945945945945946,1,6
2021-11,GitHub,1.4602132895816242,1,0.9502904631488674,1.0,1.0,2.0,0.3294594594594595,1,11
2021-11,GitLab,1,1,0.0,1.0,1.0,1.0,0.0035135135135135136,1,1
2021-11,Bitbucket,1.25,1.0,0.5951190357119042,1.0,1.0,1.0,0.003243243243243243,1,3
2018-02,SourceForge,1.1777777777777778,1,0.4848316495393651,1.0,1.0,1.0,0.011945845500398195,1,3
2018-02,GitHub,1.3934837092731829,1.0,1.0201270961704372,1.0,1.0,1.0,0.21183966020706133,1,17
2018-02,GitLab,1,1,0.0,1.0,1.0,1.0,0.0013273161667109105,1,1
2018-02,Bitbucket,1.1153846153846154,1.0,0.31948553318915673,1.0,1.0,1.0,0.006902044066896735,1,2
2007-10,SourceForge,1,1,0.0,1.0,1.0,1.0,0.007472826086956522,1,1
2007-10,GitHub,0,0,0,0,0,0,0,0,0
2007-10,GitLab,0,0,0,0,0,0,0,0,0
2007-10,Bitbucket,0,0,0,0,0,0,0,0,0
2011-01,SourceForge,1,1.0,0.0,1.0,1.0,1.0,0.015473887814313346,1,1
2011-01,GitHub,1,1,1,1,1,1,0.0006447453255963894,1,1
2011-01,GitLab,0,0,0,0,0,0,0,0,0
2011-01,Bitbucket,0,0,0,0,0,0,0,0,0
2021-07,SourceForge,1.1290322580645162,1,0.4205937035614612,1.0,1.0,1.0,0.006415562913907285,1,3
2021-07,GitHub,1.519753086419753,1.0,1.3058198080640564,1.0,1.0,2.0,0.3352649006622517,1,30
2021-07,GitLab,1.05,1.0,0.21794494717703367,1.0,1.0,1.0,0.0041390728476821195,1,2
2021-07,Bitbucket,1.2666666666666666,1,0.771722460186015,1.0,1.0,1.0,0.003104304635761589,1,4
2014-02,SourceForge,1.03125,1.0,0.17399263633843817,1.0,1.0,1.0,0.015533980582524271,1,2
2014-02,GitHub,1.096774193548387,1.0,0.34592920305689057,1.0,1.0,1.0,0.030097087378640777,1,3
2014-02,GitLab,0,0,0,0,0,0,0,0,0
2014-02,Bitbucket,1.1,1.0,0.3,1.0,1.0,1.0,0.0048543689320388345,1,2
2007-06,SourceForge,1.0769230769230769,1,0.2664693550105965,1.0,1.0,1.0,0.013569937369519834,1,2
2007-06,GitHub,0,0,0,0,0,0,0,0,0
2007-06,GitLab,0,0,0,0,0,0,0,0,0
2007-06,Bitbucket,0,0,0,0,0,0,0,0,0
2010-05,SourceForge,1.2,1,0.4,1.0,1.0,1.0,0.009778357235984355,1,2
2010-05,GitHub,1,1,1,1,1,1,0.000651890482398957,1,1
2010-05,GitLab,0,0,0,0,0,0,0,0,0
2010-05,Bitbucket,0,0,0,0,0,0,0,0,0
2019-06,SourceForge,1.21875,1.0,0.7799989983967928,1.0,1.0,1.0,0.00924321201617562,1,5
2019-06,GitHub,1.4142581888246628,1.0,0.9383034020928376,1.0,1.0,2.0,0.29982668977469673,1,11
2019-06,GitLab,1,1,0.0,1.0,1.0,1.0,0.0025996533795493936,1,1
2019-06,Bitbucket,1,1.0,0.0,1.0,1.0,1.0,0.0034662045060658577,1,1
2015-10,SourceForge,1.163265306122449,1,0.6176631000172064,1.0,1.0,1.0,0.018469656992084433,1,5
2015-10,GitHub,1.2445652173913044,1.0,0.5614159371111084,1.0,1.0,1.0,0.06935544666415379,1,5
2015-10,GitLab,0,0,0,0,0,0,0,0,0
2015-10,Bitbucket,1.3,1.0,0.458257569495584,1.0,1.0,2.0,0.003769317753486619,1,2
2017-07,SourceForge,1.0204081632653061,1,0.14139190265868387,1.0,1.0,1.0,0.015914257875933743,1,2
2017-07,GitHub,1.3415094339622642,1.0,0.8635018572407186,1.0,1.0,1.0,0.17213380967846703,1,11
2017-07,GitLab,1,1,0.0,1.0,1.0,1.0,0.000974342318934719,1,1
2017-07,Bitbucket,1.0476190476190477,1,0.21295885499997996,1.0,1.0,1.0,0.006820396232543034,1,2
2012-12,SourceForge,1.1538461538461537,1.0,0.36080121229410994,1.0,1.0,1.0,0.013851891315929675,1,2
2012-12,GitHub,1,1,0.0,1.0,1.0,1.0,0.012253596164091636,1,1
2012-12,GitLab,0,0,0,0,0,0,0,0,0
2012-12,Bitbucket,1,1.0,0.0,1.0,1.0,1.0,0.0010655301012253596,1,1
2009-07,SourceForge,1,1,0.0,1.0,1.0,1.0,0.011355034065102196,1,1
2009-07,GitHub,0,0,0,0,0,0,0,0,0
2009-07,GitLab,0,0,0,0,0,0,0,0,0
2009-07,Bitbucket,1,1,1,1,1,1,0.000757002271006813,1,1
2016-03,SourceForge,1.024390243902439,1,0.1542574468374819,1.0,1.0,1.0,0.014099037138927097,1,2
2016-03,GitHub,1.290566037735849,1,0.6912564854364011,1.0,1.0,1.0,0.09112792297111416,1,7
2016-03,GitLab,1,1.0,0.0,1.0,1.0,1.0,0.000687757909215956,1,1
2016-03,Bitbucket,1,1,0.0,1.0,1.0,1.0,0.003782668500687758,1,1
2009-11,SourceForge,1,1,0.0,1.0,1.0,1.0,0.003973509933774834,1,1
2009-11,GitHub,1,1,1,1,1,1,0.0013245033112582781,1,1
2009-11,GitLab,0,0,0,0,0,0,0,0,0
2009-11,Bitbucket,0,0,0,0,0,0,0,0,0
2017-11,SourceForge,1.0227272727272727,1.0,0.14903269373413638,1.0,1.0,1.0,0.011311053984575836,1,2
2017-11,GitHub,1.3611859838274933,1.0,0.933937954511071,1.0,1.0,1.0,0.19074550128534704,1,12
2017-11,GitLab,1.1428571428571428,1,0.3499271061118826,1.0,1.0,1.0,0.0017994858611825194,1,2
2017-11,Bitbucket,1.1818181818181819,1.0,0.38569460791993504,1.0,1.0,1.0,0.005655526992287918,1,2
2008-03,SourceForge,1.105263157894737,1,0.30689220499185793,1.0,1.0,1.0,0.018867924528301886,1,2
2008-03,GitHub,0,0,0,0,0,0,0,0,0
2008-03,GitLab,0,0,0,0,0,0,0,0,0
2008-03,Bitbucket,0,0,0,0,0,0,0,0,0
2012-04,SourceForge,1.186046511627907,1,0.5809300463626417,1.0,1.0,1.0,0.023665382498624106,1,4
2012-04,GitHub,1.1875,1.0,0.5266343608235224,1.0,1.0,1.0,0.008805723720418272,1,3
2012-04,GitLab,0,0,0,0,0,0,0,0,0
2012-04,Bitbucket,1,1.0,0.0,1.0,1.0,1.0,0.001100715465052284,1,1
2010-09,SourceForge,1.206896551724138,1,0.6090869562984722,1.0,1.0,1.0,0.020451339915373765,1,4
2010-09,GitHub,1,1.0,0.0,1.0,1.0,1.0,0.0014104372355430183,1,1
2010-09,GitLab,0,0,0,0,0,0,0,0,0
2010-09,Bitbucket,1,1,1,1,1,1,0.0007052186177715092,1,1
2012-08,SourceForge,1.3214285714285714,1.0,1.0019114385075385,1.0,1.0,1.0,0.015503875968992248,1,6
2012-08,GitHub,1.1153846153846154,1.0,0.4230769230769231,1.0,1.0,1.0,0.014396456256921373,1,3
2012-08,GitLab,0,0,0,0,0,0,0,0,0
2012-08,Bitbucket,1,1,0.0,1.0,1.0,1.0,0.0027685492801771874,1,1
2008-04,SourceForge,1,1,0.0,1.0,1.0,1.0,0.014591439688715954,1,1
2008-04,GitHub,0,0,0,0,0,0,0,0,0
2008-04,GitLab,0,0,0,0,0,0,0,0,0
2008-04,Bitbucket,0,0,0,0,0,0,0,0,0
2012-03,SourceForge,1.0689655172413792,1,0.2533954906327426,1.0,1.0,1.0,0.016467915956842702,1,2
2012-03,GitHub,1.2222222222222223,1.0,0.41573970964154905,1.0,1.0,1.25,0.010221465076660987,1,2
2012-03,GitLab,0,0,0,0,0,0,0,0,0
2012-03,Bitbucket,1,1,0.0,1.0,1.0,1.0,0.0017035775127768314,1,1
2013-11,SourceForge,1.1555555555555554,1,0.46930471293206394,1.0,1.0,1.0,0.02066115702479339,1,3
2013-11,GitHub,1.0833333333333333,1.0,0.2763853991962833,1.0,1.0,1.0,0.02203856749311295,1,2
2013-11,GitLab,1,1,1,1,1,1,0.0004591368227731864,1,1
2013-11,Bitbucket,1,1,0.0,1.0,1.0,1.0,0.002295684113865932,1,1
2016-04,SourceForge,1.05,1.0,0.21794494717703367,1.0,1.0,1.0,0.014875418371141688,1,2
2016-04,GitHub,1.2348484848484849,1.0,0.7267596043381225,1.0,1.0,1.0,0.09817776124953514,1,9
2016-04,GitLab,1.25,1.0,0.4330127018922193,1.0,1.0,1.75,0.0014875418371141688,1,2
2016-04,Bitbucket,1.0416666666666667,1.0,0.19982631347136331,1.0,1.0,1.0,0.008925251022685012,1,2
2013-07,SourceForge,1.105263157894737,1.0,0.30689220499185793,1.0,1.0,1.0,0.01605407689057879,1,2
2013-07,GitHub,1.1777777777777778,1,0.5691665988829199,1.0,1.0,1.0,0.019011406844106463,1,4
2013-07,GitLab,0,0,0,0,0,0,0,0,0
2013-07,Bitbucket,2,1,1.4142135623730951,1.0,1.0,4.0,0.0012674271229404308,1,4
2016-12,SourceForge,1.2307692307692308,1,0.7994080650317895,1.0,1.0,1.0,0.0076650943396226415,1,4
2016-12,GitHub,1.265625,1.0,0.8211181559566605,1.0,1.0,1.0,0.11320754716981132,1,9
2016-12,GitLab,1,1,1,1,1,1,0.0005896226415094339,1,1
2016-12,Bitbucket,1,1.0,0.0,1.0,1.0,1.0,0.00589622641509434,1,1
2008-12,SourceForge,1,1.0,0.0,1.0,1.0,1.0,0.005025125628140704,1,1
2008-12,GitHub,0,0,0,0,0,0,0,0,0
2008-12,GitLab,0,0,0,0,0,0,0,0,0
2008-12,Bitbucket,0,0,0,0,0,0,0,0,0
2019-01,SourceForge,1.1081081081081081,1,0.31051689981286645,1.0,1.0,1.0,0.009890403635391606,1,2
2019-01,GitHub,1.3970753655793027,1,0.8840750798721583,1.0,1.0,1.0,0.2376369954557605,1,8
2019-01,GitLab,1.1538461538461537,1,0.36080121229410994,1.0,1.0,1.0,0.003475006682705159,1,2
2019-01,Bitbucket,1.25,1.0,0.6123724356957945,1.0,1.0,1.0,0.00855386260358193,1,3
2010-02,SourceForge,1.1333333333333333,1,0.33993463423951903,1.0,1.0,1.0,0.01194267515923567,1,2
2010-02,GitHub,0,0,0,0,0,0,0,0,0
2010-02,GitLab,0,0,0,0,0,0,0,0,0
2010-02,Bitbucket,0,0,0,0,0,0,0,0,0
2020-12,SourceForge,1,1.0,0.0,1.0,1.0,1.0,0.007053118800969804,1,1
2020-12,GitHub,1.466931216931217,1.0,1.086943484329352,1.0,1.0,2.0,0.33325986334582325,1,17
2020-12,GitLab,1.0869565217391304,1,0.2817713347133852,1.0,1.0,1.0,0.005069429138197046,1,2
2020-12,Bitbucket,1.0526315789473684,1,0.22329687826943606,1.0,1.0,1.0,0.004187789288075821,1,2
2014-05,SourceForge,1.1,1.0,0.37416573867739417,1.0,1.0,1.0,0.019588638589618023,1,3
2014-05,GitHub,1.359375,1.0,1.0806130710735458,1.0,1.0,1.0,0.031341821743388835,1,9
2014-05,GitLab,1,1,0.0,1.0,1.0,1.0,0.0014691478942213516,1,1
2014-05,Bitbucket,1.1666666666666667,1.0,0.5527707983925666,1.0,1.0,1.0,0.005876591576885406,1,3
2011-10,SourceForge,1.0357142857142858,1.0,0.18557687223952257,1.0,1.0,1.0,0.015590200445434299,1,2
2011-10,GitHub,1.2222222222222223,1,0.41573970964154905,1.0,1.0,1.5,0.005011135857461025,1,2
2011-10,GitLab,0,0,0,0,0,0,0,0,0
2011-10,Bitbucket,1,1,1,1,1,1,0.0005567928730512249,1,1
2011-06,SourceForge,1.12,1,0.32496153618543844,1.0,1.0,1.0,0.0159846547314578,1,2
2011-06,GitHub,1,1,0.0,1.0,1.0,1.0,0.004475703324808184,1,1
2011-06,GitLab,0,0,0,0,0,0,0,0,0
2011-06,Bitbucket,1,1,1,1,1,1,0.0006393861892583121,1,1
2018-05,SourceForge,1.1081081081081081,1,0.31051689981286645,1.0,1.0,1.0,0.008505747126436782,1,2
2018-05,GitHub,1.3902691511387164,1.0,0.8739788658728809,1.0,1.0,2.0,0.22206896551724137,1,9
2018-05,GitLab,1.2222222222222223,1,0.41573970964154905,1.0,1.0,1.5,0.0020689655172413794,1,2
2018-05,Bitbucket,1.12,1,0.32496153618543844,1.0,1.0,1.0,0.005747126436781609,1,2
2015-01,SourceForge,1.0476190476190477,1.0,0.21295885499997996,1.0,1.0,1.0,0.01764705882352941,1,2
2015-01,GitHub,1.2873563218390804,1,0.7256870858696366,1.0,1.0,1.0,0.0365546218487395,1,5
2015-01,GitLab,0,0,0,0,0,0,0,0,0
2015-01,Bitbucket,1,1.0,0.0,1.0,1.0,1.0,0.0033613445378151263,1,1
2020-04,SourceForge,1.1764705882352942,1.0,0.6169463812765597,1.0,1.0,1.0,0.008087535680304472,1,4
2020-04,GitHub,1.4744787922358016,1,1.089405221325126,1.0,1.0,2.0,0.3308753568030447,1,17
2020-04,GitLab,1.25,1.0,0.5590169943749475,1.0,1.0,1.0,0.003805899143672693,1,3
2020-04,Bitbucket,1.0526315789473684,1,0.22329687826943606,1.0,1.0,1.0,0.004519505233111323,1,2
2008-08,SourceForge,1.4,1,0.4898979485566356,1.0,1.0,2.0,0.005500550055005501,1,2
2008-08,GitHub,0,0,0,0,0,0,0,0,0
2008-08,GitLab,0,0,0,0,0,0,0,0,0
2008-08,Bitbucket,0,0,0,0,0,0,0,0,0
2016-08,SourceForge,1.1568627450980393,1,0.5376984000314544,1.0,1.0,1.0,0.01742398360095661,1,4
2016-08,GitHub,1.2649842271293374,1,0.8016963972202228,1.0,1.0,1.0,0.10830201571574992,1,9
2016-08,GitLab,1,1.0,0.0,1.0,1.0,1.0,0.0006832934745473181,1,1
2016-08,Bitbucket,1.064516129032258,1,0.35336939193881683,1.0,1.0,1.0,0.01059104885548343,1,3
2014-09,SourceForge,1.064516129032258,1,0.24567010018915833,1.0,1.0,1.0,0.017744705208929592,1,2
2014-09,GitHub,1.183673469387755,1,0.5219066062263029,1.0,1.0,1.0,0.028048082427017746,1,3
2014-09,GitLab,0,0,0,0,0,0,0,0,0
2014-09,Bitbucket,1.5,1.0,1.118033988749895,1.0,1.0,1.75,0.0034344590726960505,1,4
2018-09,SourceForge,1.1162790697674418,1,0.49223280205852843,1.0,1.0,1.0,0.010326609029779058,1,4
2018-09,GitHub,1.3515215110178385,1,0.8454807295366724,1.0,1.0,1.0,0.22886647454370798,1,13
2018-09,GitLab,1.1818181818181819,1,0.38569460791993504,1.0,1.0,1.0,0.002641690682036503,1,2
2018-09,Bitbucket,1.0416666666666667,1.0,0.19982631347136331,1.0,1.0,1.0,0.005763688760806916,1,2
2020-08,SourceForge,1.2162162162162162,1,0.6210337996257328,1.0,1.0,1.0,0.006700470843897139,1,4
2020-08,GitHub,1.4104432301153613,1,1.0415008251056839,1.0,1.0,2.0,0.2982614994567186,1,17
2020-08,GitLab,1.2666666666666666,1.0,0.9285592184789413,1.0,1.0,1.0,0.005432814197754437,1,6
2020-08,Bitbucket,1.1666666666666667,1.0,0.37267799624996495,1.0,1.0,1.0,0.0032596885186526622,1,2
2020-09,SourceForge,1.1702127659574468,1,0.42871152509808264,1.0,1.0,1.0,0.007496012759170654,1,3
