Directory,URICount,Category
2020-03,0.004787676935886761,arXiv GitLab
2020-03,0.0036081043574798777,arXiv Bitbucket
2019-10,3.27006751687922,arXiv In-Scope URI
2019-10,0.0036827388665348153,arXiv SourceForge
2019-10,0.25042624292436744,arXiv GitHub
2019-10,0.010911818863806861,arXiv GitLab
2019-10,0.00306894905544568,arXiv Bitbucket
2015-06,1.9399239543726237,arXiv In-Scope URI
2015-06,0.009016838674633352,arXiv SourceForge
2015-06,0.04312873438348724,arXiv GitHub
2015-06,0.0004345464421510049,arXiv GitLab
2015-06,0.0031504617055947855,arXiv Bitbucket
2021-11,4.439239213683941,arXiv In-Scope URI
2021-11,0.0038294613224406433,arXiv SourceForge
2021-11,0.36622415113607354,arXiv GitHub
2021-11,0.004978299719172836,arXiv GitLab
2021-11,0.0025529742149604288,arXiv Bitbucket
2018-02,3.4676428908833254,arXiv In-Scope URI
2018-02,0.007179971658006613,arXiv SourceForge
2018-02,0.16929617383089277,arXiv GitHub
2018-02,0.0011336797354747285,arXiv GitLab
2018-02,0.0038734057628719886,arXiv Bitbucket
2007-10,1.1094091903719911,arXiv In-Scope URI
2007-10,0.002524827470122875,arXiv SourceForge
2007-10,0.0,arXiv GitHub
2007-10,0.0,arXiv GitLab
2007-10,0.0,arXiv Bitbucket
2011-01,1.1575308641975308,arXiv In-Scope URI
2011-01,0.005267489711934157,arXiv SourceForge
2011-01,0.0004938271604938272,arXiv GitHub
2011-01,0.0,arXiv GitLab
2011-01,0.0,arXiv Bitbucket
2021-07,3.9782373614490405,arXiv In-Scope URI
2021-07,0.006015139226818059,arXiv SourceForge
2021-07,0.37314138956474724,arXiv GitHub
2021-07,0.003919978372533117,arXiv GitLab
2021-07,0.0026358475263584752,arXiv Bitbucket
2014-02,1.7229619565217391,arXiv In-Scope URI
2014-02,0.006385869565217392,arXiv SourceForge
2014-02,0.014402173913043478,arXiv GitHub
2014-02,0.0,arXiv GitLab
2014-02,0.0019021739130434783,arXiv Bitbucket
2007-06,0.9008928571428572,arXiv In-Scope URI
2007-06,0.0035714285714285713,arXiv SourceForge
2007-06,0.0,arXiv GitHub
2007-06,0.0,arXiv GitLab
2007-06,0.0,arXiv Bitbucket
2010-05,1.3683475833187926,arXiv In-Scope URI
2010-05,0.006979584714709474,arXiv SourceForge
2010-05,0.00034897923573547375,arXiv GitHub
2010-05,0.0,arXiv GitLab
2010-05,0.0,arXiv Bitbucket
2019-06,3.651677199805542,arXiv In-Scope URI
2019-06,0.005752714308864042,arXiv SourceForge
2019-06,0.2726462485820775,arXiv GitHub
2019-06,0.002025603629881705,arXiv GitLab
2019-06,0.0025117485010533137,arXiv Bitbucket
2015-10,2.2064474112666885,arXiv In-Scope URI
2015-10,0.008032128514056224,arXiv SourceForge
2015-10,0.03408227504613047,arXiv GitHub
2015-10,0.0,arXiv GitLab
2015-10,0.0027135569304244005,arXiv Bitbucket
2017-07,2.9083157789146354,arXiv In-Scope URI
2017-07,0.008125188083057478,arXiv SourceForge
2017-07,0.11856755943424617,arXiv GitHub
2017-07,0.0006018657839301836,arXiv GitLab
2017-07,0.0034105727756043734,arXiv Bitbucket
2012-12,1.8629507254704785,arXiv In-Scope URI
2012-12,0.005315328257434276,arXiv SourceForge
2012-12,0.007182876023559833,arXiv GitHub
2012-12,0.0,arXiv GitLab
2012-12,0.0002873150409423933,arXiv Bitbucket
2009-07,1.0346428571428572,arXiv In-Scope URI
2009-07,0.00375,arXiv SourceForge
2009-07,0.0,arXiv GitHub
2009-07,0.0,arXiv GitLab
2009-07,0.00035714285714285714,arXiv Bitbucket
2016-03,2.391840509711232,arXiv In-Scope URI
2016-03,0.00606309731785017,arXiv SourceForge
2016-03,0.06165861679169664,arXiv GitHub
2016-03,0.0003082930839584832,arXiv GitLab
2016-03,0.0018497585037508992,arXiv Bitbucket
2009-11,1.238511270312773,arXiv In-Scope URI
2009-11,0.0038441376900227153,arXiv SourceForge
2009-11,0.00034946706272933774,arXiv GitHub
2009-11,0.0,arXiv GitLab
2009-11,0.00017473353136466887,arXiv Bitbucket
2017-11,2.8974779754707205,arXiv In-Scope URI
2017-11,0.005527724995681465,arXiv SourceForge
2017-11,0.13827949559509414,arXiv GitHub
2017-11,0.0010364484366902746,arXiv GitLab
2017-11,0.002936603903955778,arXiv Bitbucket
2008-03,1.4409745293466223,arXiv In-Scope URI
2008-03,0.0053156146179402,arXiv SourceForge
2008-03,0.0,arXiv GitHub
2008-03,0.0,arXiv GitLab
2008-03,0.0,arXiv Bitbucket
2012-04,1.729275189760381,arXiv In-Scope URI
2012-04,0.008929900282780175,arXiv SourceForge
2012-04,0.0043161184700104185,arXiv GitHub
2012-04,0.0,arXiv GitLab
2012-04,0.0002976633427593392,arXiv Bitbucket
2010-09,1.1591567428387513,arXiv In-Scope URI
2010-09,0.00804634695848085,arXiv SourceForge
2010-09,0.00048278081750885096,arXiv GitHub
2010-09,0.0,arXiv GitLab
2010-09,0.000160926939169617,arXiv Bitbucket
2012-08,1.6825106642291285,arXiv In-Scope URI
2012-08,0.008531383302864107,arXiv SourceForge
2012-08,0.006093845216331505,arXiv GitHub
2012-08,0.0,arXiv GitLab
2012-08,0.0006093845216331506,arXiv Bitbucket
2008-04,1.071078431372549,arXiv In-Scope URI
2008-04,0.003880718954248366,arXiv SourceForge
2008-04,0.0,arXiv GitHub
2008-04,0.0,arXiv GitLab
2008-04,0.0,arXiv Bitbucket
2012-03,1.673581894675758,arXiv In-Scope URI
2012-03,0.006383287393007399,arXiv SourceForge
2012-03,0.004497316117800667,arXiv GitHub
2012-03,0.0,arXiv GitLab
2012-03,0.0004352241404323226,arXiv Bitbucket
2013-11,1.9370929929669185,arXiv In-Scope URI
2013-11,0.008465746288095858,arXiv SourceForge
2013-11,0.013545194060953373,arXiv GitHub
2013-11,0.00013024225058609013,arXiv GitLab
2013-11,0.001041938004688721,arXiv Bitbucket
2016-04,2.375489209437549,arXiv In-Scope URI
2016-04,0.006150061500615006,arXiv SourceForge
2016-04,0.05713966230571397,arXiv GitHub
2016-04,0.0007827351000782735,arXiv GitLab
2016-04,0.004584591300458459,arXiv Bitbucket
2013-07,1.7180674264007598,arXiv In-Scope URI
2013-07,0.007716049382716049,arXiv SourceForge
2013-07,0.00949667616334283,arXiv GitHub
2013-07,0.0,arXiv GitLab
2013-07,0.0017806267806267807,arXiv Bitbucket
2016-12,2.448247078464107,arXiv In-Scope URI
2016-12,0.0070951585976627716,arXiv SourceForge
2016-12,0.07679465776293823,arXiv GitHub
2016-12,0.000521702838063439,arXiv GitLab
2016-12,0.002817195325542571,arXiv Bitbucket
2008-12,1.187206572769953,arXiv In-Scope URI
2008-12,0.0019561815336463224,arXiv SourceForge
2008-12,0.0,arXiv GitHub
2008-12,0.0,arXiv GitLab
2008-12,0.0,arXiv Bitbucket
2019-01,3.325930424221393,arXiv In-Scope URI
2019-01,0.005205170469332871,arXiv SourceForge
2019-01,0.1977964778346491,arXiv GitHub
2019-01,0.0024290795523553396,arXiv GitLab
2019-01,0.004858159104710679,arXiv Bitbucket
2010-02,1.205561072492552,arXiv In-Scope URI
2010-02,0.004568023833167826,arXiv SourceForge
2010-02,0.0,arXiv GitHub
