URLCount,ecdf,Category
1.0,0.01114413075780089,SourceForge
1.0,0.011267954432887566,SourceForge
1.0,0.011391778107974244,SourceForge
1.0,0.01151560178306092,SourceForge
1.0,0.011639425458147596,SourceForge
1.0,0.011763249133234274,SourceForge
1.0,0.01188707280832095,SourceForge
1.0,0.012010896483407627,SourceForge
1.0,0.012134720158494303,SourceForge
1.0,0.012258543833580979,SourceForge
1.0,0.012382367508667657,SourceForge
1.0,0.012506191183754333,SourceForge
1.0,0.012630014858841009,SourceForge
1.0,0.012753838533927687,SourceForge
1.0,0.012877662209014363,SourceForge
1.0,0.013001485884101039,SourceForge
1.0,0.013125309559187715,SourceForge
1.0,0.013249133234274391,SourceForge
1.0,0.01337295690936107,SourceForge
1.0,0.013496780584447745,SourceForge
1.0,0.013620604259534421,SourceForge
1.0,0.0137444279346211,SourceForge
1.0,0.013868251609707775,SourceForge
1.0,0.013992075284794452,SourceForge
1.0,0.014115898959881128,SourceForge
1.0,0.014239722634967804,SourceForge
1.0,0.014363546310054482,SourceForge
1.0,0.014487369985141158,SourceForge
1.0,0.014611193660227834,SourceForge
1.0,0.014735017335314512,SourceForge
1.0,0.014858841010401188,SourceForge
1.0,0.014982664685487864,SourceForge
1.0,0.01510648836057454,SourceForge
1.0,0.015230312035661216,SourceForge
1.0,0.015354135710747894,SourceForge
1.0,0.01547795938583457,SourceForge
1.0,0.015601783060921246,SourceForge
1.0,0.015725606736007924,SourceForge
1.0,0.0158494304110946,SourceForge
1.0,0.015973254086181277,SourceForge
1.0,0.016097077761267953,SourceForge
1.0,0.01622090143635463,SourceForge
1.0,0.016344725111441305,SourceForge
1.0,0.01646854878652798,SourceForge
1.0,0.01659237246161466,SourceForge
1.0,0.016716196136701337,SourceForge
1.0,0.016840019811788013,SourceForge
1.0,0.01696384348687469,SourceForge
1.0,0.017087667161961365,SourceForge
1.0,0.01721149083704804,SourceForge
1.0,0.017335314512134718,SourceForge
1.0,0.017459138187221397,SourceForge
1.0,0.017582961862308073,SourceForge
1.0,0.01770678553739475,SourceForge
1.0,0.017830609212481426,SourceForge
1.0,0.0179544328875681,SourceForge
1.0,0.018078256562654778,SourceForge
1.0,0.018202080237741454,SourceForge
1.0,0.01832590391282813,SourceForge
1.0,0.018449727587914806,SourceForge
1.0,0.018573551263001486,SourceForge
1.0,0.018697374938088162,SourceForge
1.0,0.018821198613174838,SourceForge
1.0,0.018945022288261514,SourceForge
1.0,0.01906884596334819,SourceForge
1.0,0.019192669638434866,SourceForge
1.0,0.019316493313521543,SourceForge
1.0,0.019440316988608222,SourceForge
1.0,0.0195641406636949,SourceForge
1.0,0.019687964338781574,SourceForge
1.0,0.01981178801386825,SourceForge
1.0,0.019935611688954927,SourceForge
1.0,0.020059435364041603,SourceForge
1.0,0.02018325903912828,SourceForge
1.0,0.020307082714214955,SourceForge
1.0,0.02043090638930163,SourceForge
1.0,0.02055473006438831,SourceForge
1.0,0.020678553739474987,SourceForge
1.0,0.020802377414561663,SourceForge
1.0,0.02092620108964834,SourceForge
1.0,0.021050024764735015,SourceForge
1.0,0.02117384843982169,SourceForge
1.0,0.021297672114908368,SourceForge
1.0,0.021421495789995047,SourceForge
1.0,0.021545319465081723,SourceForge
1.0,0.0216691431401684,SourceForge
1.0,0.021792966815255076,SourceForge
1.0,0.021916790490341752,SourceForge
1.0,0.022040614165428428,SourceForge
1.0,0.022164437840515104,SourceForge
1.0,0.02228826151560178,SourceForge
1.0,0.022412085190688456,SourceForge
1.0,0.022535908865775136,SourceForge
1.0,0.022659732540861812,SourceForge
1.0,0.022783556215948488,SourceForge
1.0,0.022907379891035164,SourceForge
1.0,0.02303120356612184,SourceForge
1.0,0.023155027241208517,SourceForge
1.0,0.023278850916295193,SourceForge
1.0,0.023402674591381872,SourceForge
1.0,0.02352649826646855,SourceForge
1.0,0.023650321941555225,SourceForge
1.0,0.0237741456166419,SourceForge
1.0,0.023897969291728577,SourceForge
1.0,0.024021792966815253,SourceForge
1.0,0.02414561664190193,SourceForge
1.0,0.024269440316988605,SourceForge
1.0,0.02439326399207528,SourceForge
1.0,0.02451708766716196,SourceForge
1.0,0.024640911342248637,SourceForge
1.0,0.024764735017335313,SourceForge
1.0,0.02488855869242199,SourceForge
1.0,0.025012382367508666,SourceForge
1.0,0.02513620604259534,SourceForge
1.0,0.025260029717682018,SourceForge
1.0,0.025383853392768697,SourceForge
1.0,0.025507677067855374,SourceForge
